"category","over_represented_pvalue_wal","numDEInCat","numInCat","over_represented_pvalue_naive","db","padj_wal","padj_naive","classification"
"GO_Biological_Process_2026::NMDA Glutamate Receptor Clustering (GO:0097114)",0.866021998021072,1,5,0.805118413380447,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Removal of Superoxide Radicals (GO:0019430)",0.866079851573378,2,10,0.815108362370531,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Secretory Granule Organization (GO:0033363)",0.866153732011029,5,25,0.867394736753197,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Solute:sodium Symporter Activity (GO:0015370)",0.866163088016368,5,25,0.867394736753197,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Toll-Like Receptor 9 Signaling Pathway (GO:0034165)",0.86627684194421,1,10,0.962049699708198,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Axonal Fasciculation (GO:0007413)",0.866616166879895,3,15,0.833375542608888,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Vesicle Membrane (GO:0012506)",0.866628208001688,15,65,0.843117325072886,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Host-mediated Perturbation of Viral Genome Replication (GO:0044827)",0.866994379153839,1,10,0.962049699708198,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Growth Hormone Stimulus (GO:0071378)",0.8671073968478,1,9,0.947355565974431,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Aflatoxin Metabolic Process (GO:0046222)",0.868026251451198,1,4,0.729702052775251,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Lipoprotein Transport (GO:0140077)",0.868305300531701,1,5,0.805118413380447,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Lipoprotein Transport (GO:0140075)",0.868305300531701,1,5,0.805118413380447,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Pericentric Heterochromatin Formation (GO:0031508)",0.868342640993309,1,6,0.859496931141454,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::L-phenylalanine Catabolic Process (GO:0006559)",0.868349315408758,1,4,0.729702052775251,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::L-phenylalanine Metabolic Process (GO:0006558)",0.868349315408758,1,4,0.729702052775251,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Neuron Differentiation (GO:0030182)",0.868385106665297,31,117,0.666232975845873,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of BMP Signaling Pathway (GO:0030514)",0.86851877094358,7,30,0.772570572757174,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Learning (GO:0007612)",0.868691825539219,9,37,0.742798151103392,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::CAMP-dependent Protein Kinase Regulator Activity (GO:0008603)",0.869095849515656,1,12,0.980280244688769,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cilium Organization (GO:0044782)",0.86918895614316,41,221,0.999554435754129,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Cholesterol Transfer Activity (GO:0120020)",0.869204853778536,4,17,0.741004927863681,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Establishment or Maintenance of Cell Polarity (GO:0032878)",0.86942665929812,2,16,0.961682569259183,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to UV-A (GO:0070141)",0.869457209911378,2,8,0.700821445299274,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of RNA Polymerase II Transcription Preinitiation Complex Assembly (GO:0045898)",0.869743178659738,1,6,0.859496931141454,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Acetylcholine-gated Monoatomic Cation-Selective Channel Activity (GO:0022848)",0.869897553567971,2,9,0.763922793482667,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Ionizing Radiation (GO:0071479)",0.870112984540104,7,49,0.992463889559457,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Ionotropic Glutamate Receptor Binding (GO:0035255)",0.870158193555774,4,17,0.741004927863681,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Mitochondrial Ribosome Assembly (GO:0061668)",0.87019256446547,6,24,0.697740740187972,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Peptidyl-threonine Dephosphorylation (GO:0035970)",0.870419773106662,1,8,0.92697414680868,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::G Protein-Coupled Receptor Activity (GO:0004930)",0.870479833082999,40,149,0.643140221648803,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Mitochondrial Depolarisation (GO:0098780)",0.870494469497836,1,5,0.805118413380447,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Extracellular Matrix Disassembly (GO:0010716)",0.870627979959722,1,6,0.859496931141454,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Oligodendrocyte Differentiation (GO:0048709)",0.870632216573985,4,15,0.638242987596245,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Integrin Activation (GO:0033622)",0.870832018318991,1,6,0.859496931141454,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Limb Development (GO:0060173)",0.871220643346054,5,25,0.867394736753197,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Lamellipodium Morphogenesis (GO:2000392)",0.87137908099026,2,10,0.815108362370531,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::L-tyrosine Catabolic Process (GO:0006572)",0.871410161314637,1,4,0.729702052775251,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Sulfotransferase Activity (GO:0008146)",0.871441812940437,6,18,0.386710994263726,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Synaptic Assembly at Neuromuscular Junction (GO:0008582)",0.871646418437091,1,7,0.898705059120004,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Calcium Ion Sensor Activity (GO:0061891)",0.871705585213189,2,13,0.914214619557778,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Epithelial Cell Differentiation (GO:0030857)",0.872302359134606,2,12,0.888636003941025,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Gamma Radiation (GO:0071480)",0.872348193269075,2,14,0.934192217549682,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::ATP Biosynthetic Process (GO:0006754)",0.872536676870958,4,25,0.947046756058465,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Interleukin-17A-mediated Signaling Pathway (GO:0038173)",0.872800454087705,1,5,0.805118413380447,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Cytoplasmic Translation (GO:2000767)",0.872890269702659,1,14,0.989754443903531,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Ethanol Metabolic Process (GO:0006067)",0.873141961532089,1,5,0.805118413380447,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Lewy Body (GO:0097413)",0.873156824399715,1,8,0.92697414680868,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Leptin (GO:0044321)",0.873441476116433,1,7,0.898705059120004,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Catalytic Activity, Acting on a rRNA (GO:0140102)",0.873619066699845,1,4,0.729702052775251,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Phosphatidic Acid Binding (GO:0070300)",0.873641729130198,6,21,0.554663418748999,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Zinc Ion Transmembrane Transport (GO:0071577)",0.873663988550924,4,20,0.851241647288802,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Actin Monomer Binding (GO:0003785)",0.873719133280196,4,20,0.851241647288802,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Calcium Channel Inhibitor Activity (GO:0019855)",0.874453713674781,1,10,0.962049699708198,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Non-Canonical Wnt Signaling Pathway (GO:2000050)",0.874539706429372,3,11,0.630580965672674,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Cardiac Muscle Tissue Growth (GO:0055023)",0.874719711785145,2,16,0.961682569259183,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Neutrophil Activation (GO:0042119)",0.874729739382427,3,16,0.865841817048765,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Synapse Organization (GO:0050807)",0.874840976845076,8,45,0.959198316363218,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Phosphotransferase Activity, Nitrogenous Group as Acceptor (GO:0016775)",0.874919196352344,1,5,0.805118413380447,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Neurotransmitter Uptake (GO:0051580)",0.874999667887856,1,7,0.898705059120004,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Muscle Hypertrophy (GO:0014741)",0.875010861235268,1,7,0.898705059120004,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Phototransduction, Visible Light (GO:0007603)",0.875031008092166,1,5,0.805118413380447,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Apical Junction Complex (GO:0043296)",0.875106236659451,18,78,0.860303824580244,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Hydrogen Peroxide-Mediated Programmed Cell Death (GO:1901299)",0.875115907480922,1,6,0.859496931141454,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Poly(A)+ mRNA Export From Nucleus (GO:0016973)",0.875446129576088,2,18,0.977950179297397,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Nucleotide Transmembrane Transporter Activity (GO:0015215)",0.875520135983986,1,10,0.962049699708198,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Acetylcholine-gated Channel Complex (GO:0005892)",0.875558185338764,2,10,0.815108362370531,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Growth (GO:0045926)",0.875617296758746,24,86,0.539853307778198,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Calcium Ion-Dependent Exocytosis (GO:0045956)",0.875652858300936,3,11,0.630580965672674,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Anterograde Synaptic Vesicle Transport (GO:0048490)",0.875876562797736,3,17,0.892592579016997,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Synaptic Vesicle Transport Along Microtubule (GO:0099517)",0.875876562797736,3,17,0.892592579016997,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::9+2 Motile Cilium (GO:0097729)",0.87603886423309,19,102,0.988817555372683,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Box C/D Methylation Guide snoRNP Complex (GO:0031428)",0.876600606831549,1,5,0.805118413380447,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Box C/D RNP Complex (GO:0170049)",0.876600606831549,1,5,0.805118413380447,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Triglyceride Homeostasis (GO:0070328)",0.876626222495288,4,21,0.877819300733385,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Hematopoietic Stem Cell Differentiation (GO:0060218)",0.876708252739452,2,8,0.700821445299274,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Protein K11-linked Deubiquitination (GO:0035871)",0.876741959652822,1,10,0.962049699708198,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Lymphoid Progenitor Cell Differentiation (GO:0002320)",0.876893269682079,1,5,0.805118413380447,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Transmembrane Transport (GO:0034762)",0.877157629291924,1,8,0.92697414680868,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of ERBB Signaling Pathway (GO:1901186)",0.877508099508882,6,25,0.737854042805144,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Calcium Ion Import (GO:0090279)",0.877560907938274,2,14,0.934192217549682,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::UDP-galactosyltransferase Activity (GO:0035250)",0.877788331626968,3,16,0.865841817048765,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Ribosome Biogenesis (GO:0090069)",0.8778495869471,1,8,0.92697414680868,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::NAD(P)H Dehydrogenase (Quinone) Activity (GO:0003955)",0.878193484475418,1,7,0.898705059120004,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Dopamine (GO:1903350)",0.878201865060303,1,5,0.805118413380447,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Minor Groove of Adenine-Thymine-Rich DNA Binding (GO:0003680)",0.878263539072032,1,6,0.859496931141454,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::RAGE Receptor Binding (GO:0050786)",0.878311101734297,1,9,0.947355565974431,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Calcium Ion-Dependent Exocytosis (GO:0017158)",0.878749498733342,4,18,0.783307087881506,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Axon Injury (GO:0048678)",0.878881941606942,3,14,0.794349031606359,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Cytokine Activity (GO:0005125)",0.879147258996184,21,93,0.898718972911625,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Lyase Activity (GO:0051349)",0.879447369905499,1,5,0.805118413380447,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Membrane Invagination (GO:0010324)",0.879797060023758,1,7,0.898705059120004,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Granulocyte Macrophage Colony-Stimulating Factor Production (GO:0032725)",0.879899439508837,1,8,0.92697414680868,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Purine-containing Compound Catabolic Process (GO:0072523)",0.879899936504955,2,14,0.934192217549682,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Carboxylic Acid Metabolic Process (GO:0019752)",0.880110002964973,6,32,0.916835905877614,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Leukocyte Migration (GO:0002687)",0.880122661789801,6,22,0.605892820897477,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Quaternary Ammonium Group Transport (GO:0015697)",0.880291747661724,1,6,0.859496931141454,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Modification-dependent Macromolecule Catabolic Process (GO:0043632)",0.880304990064235,3,12,0.693506683448538,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Complement Activation, Alternative Pathway (GO:0006957)",0.880337255978341,1,7,0.898705059120004,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Lipoteichoic Acid (GO:0071223)",0.880710717821948,1,5,0.805118413380447,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Lipoteichoic Acid (GO:0070391)",0.880710717821948,1,5,0.805118413380447,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200)",0.881099413065922,21,76,0.563821800422791,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Mitotic Nuclear Division (GO:0045840)",0.881288607026298,5,30,0.949361021909303,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Pentose Metabolic Process (GO:0019321)",0.881328807487265,1,5,0.805118413380447,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Chloride Transmembrane Transport (GO:1902476)",0.881423117692391,9,45,0.915388066510793,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Potassium Ion Export Across Plasma Membrane (GO:1903764)",0.881663355898746,2,9,0.763922793482667,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Megakaryocyte Differentiation (GO:0045654)",0.882051066964239,1,8,0.92697414680868,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Norepinephrine Metabolic Process (GO:0042415)",0.88239762179458,1,5,0.805118413380447,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Dinucleotide Phosphatase Activity (GO:0004551)",0.882415208122682,1,8,0.92697414680868,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Ankyrin Binding (GO:0030506)",0.882485977123611,3,13,0.747953618048883,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Histone mRNA Metabolic Process (GO:0008334)",0.882626994589096,3,25,0.984432503360235,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Central Nervous System Myelination (GO:0022010)",0.883067507725156,3,12,0.693506683448538,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Short-Term Neuronal Synaptic Plasticity (GO:0048172)",0.883110276381664,3,12,0.693506683448538,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Postsynapse Organization (GO:0099173)",0.883192127471352,2,8,0.700821445299274,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Steroid Metabolic Process (GO:0008202)",0.883226515213314,12,55,0.878342991601294,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Metal Ion (GO:0071248)",0.883272417799534,18,84,0.92932235335455,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Mast Cell Chemotaxis (GO:0060754)",0.883307089968897,1,3,0.625111917427702,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Gastrulation (GO:0010470)",0.883440658168955,1,4,0.729702052775251,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Iron Ion Transport (GO:0006826)",0.883632945313415,5,21,0.738286620149327,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Interleukin-17 Receptor Activity (GO:0030368)",0.883728658638547,2,7,0.624248163270153,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Cellular_Component_2026::CatSper Complex (GO:0036128)",0.88378362737024,1,7,0.898705059120004,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Placenta Development (GO:0001890)",0.883848758706799,4,20,0.851241647288802,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Natural Killer Cell Differentiation (GO:0032823)",0.883953894803665,1,5,0.805118413380447,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::[2Fe-2S] Cluster Assembly (GO:0044571)",0.883963999650033,1,9,0.947355565974431,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Phenol-containing Compound Biosynthetic Process (GO:0046189)",0.884056563671117,1,6,0.859496931141454,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Definitive Hemopoiesis (GO:0060216)",0.884240288192988,1,6,0.859496931141454,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Mesenchymal Cell Proliferation (GO:0010464)",0.884301518833904,2,9,0.763922793482667,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Cornified Envelope (GO:0001533)",0.884467731351779,2,13,0.914214619557778,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Protein Import Into Peroxisome Matrix, Docking (GO:0016560)",0.884501111861527,1,5,0.805118413380447,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Endopeptidase Activity (GO:0010950)",0.884643210784629,1,4,0.729702052775251,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Endopeptidase Activity (GO:0052548)",0.884935887225615,2,9,0.763922793482667,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Aldehyde Catabolic Process (GO:0046185)",0.88501408387974,1,4,0.729702052775251,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Synaptic Transmission, GABAergic (GO:0032230)",0.885082638029398,1,6,0.859496931141454,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Phospholipase C-activating Dopamine Receptor Signaling Pathway (GO:0060158)",0.885210016412486,1,4,0.729702052775251,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to UV-A (GO:0071492)",0.885342054988438,1,6,0.859496931141454,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Delayed Rectifier Potassium Channel Activity (GO:1902259)",0.885342558184709,1,5,0.805118413380447,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Regulatory T Cell Differentiation (GO:0045590)",0.885449663544689,3,19,0.932176489248088,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Chromosome (GO:0005694)",0.885865033553553,27,152,0.998717285805361,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Natural Killer Cell Degranulation (GO:0043320)",0.885934902828538,1,4,0.729702052775251,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::DNA Double-Strand Break Processing (GO:0000729)",0.886026347560978,1,17,0.996163912829812,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::TRNA 3'-End Processing (GO:0042780)",0.886111584393049,1,7,0.898705059120004,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Cilium Movement (GO:0003352)",0.88624065280361,1,9,0.947355565974431,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Trans-synaptic Signaling, Modulating Synaptic Transmission (GO:0099550)",0.886248676510872,1,7,0.898705059120004,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Amyloid Fibril Formation (GO:1905907)",0.886284374391373,2,10,0.815108362370531,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Mitochondrial Fission (GO:0090140)",0.886446926440531,4,26,0.957486143521785,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Prostaglandin (GO:0034694)",0.886522555361896,1,7,0.898705059120004,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Bubble DNA Binding (GO:0000405)",0.886549488906884,1,8,0.92697414680868,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Platelet Aggregation (GO:0090330)",0.886742235243243,4,24,0.934302432969622,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Endosome Size (GO:0051036)",0.887210669807771,2,10,0.815108362370531,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::ISG15-protein Conjugation (GO:0032020)",0.887334828050774,1,6,0.859496931141454,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Epithelial Cell Apoptotic Process (GO:1904036)",0.887369421658394,1,6,0.859496931141454,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Prostaglandin E Receptor Activity (GO:0004957)",0.887378468790439,1,5,0.805118413380447,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Potassium Channel Inhibitor Activity (GO:0019870)",0.887406227376135,1,9,0.947355565974431,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Biomineral Tissue Development (GO:0070169)",0.887539536645824,6,31,0.900604803768893,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Hyaluronic Acid Binding (GO:0005540)",0.887695877461197,1,11,0.972643224626456,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Peptide Secretion (GO:0002793)",0.888294406950891,1,4,0.729702052775251,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Proton-transporting V-type ATPase, V0 Domain (GO:0033179)",0.888516914223819,2,8,0.700821445299274,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Vacuolar Proton-Transporting V-type ATPase, V0 Domain (GO:0000220)",0.888516914223819,2,8,0.700821445299274,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Glycoprotein Biosynthetic Process (GO:0010560)",0.888718258927288,1,8,0.92697414680868,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Leukocyte Cell-Cell Adhesion (GO:1903037)",0.888971716891499,2,10,0.815108362370531,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Diol Biosynthetic Process (GO:0034312)",0.889026645364381,3,20,0.946459108417374,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::GDP-L-fucose Metabolic Process (GO:0046368)",0.889062654118974,1,5,0.805118413380447,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Mitochondrial tRNA Processing (GO:0090646)",0.889075455545811,1,11,0.972643224626456,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Glucuronosyltransferase Activity (GO:0015020)",0.889168392119762,3,13,0.747953618048883,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Neural Precursor Cell Proliferation (GO:2000178)",0.889599845694493,1,6,0.859496931141454,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Toll-Like Receptor 4 Signaling Pathway (GO:0034143)",0.889612422564362,5,24,0.841486597963586,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::NADPH Dehydrogenase Activity (GO:0003959)",0.889970918973588,1,7,0.898705059120004,"GO_Molecular_Function_2026",1,1,"n.s."
