,Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
321,GO_Biological_Process_2026,Signal Complex Assembly (GO:0007172),0.0014082231825202204,0.0238398276423562,0,0,20.68382093761015,135.79810659100818,SRC;PXN;NCK2;CD3E;MAPK8IP2
310,GO_Biological_Process_2026,Antiviral Innate Immune Response (GO:0140374),0.0013642750456191433,0.0238398276423562,0,0,2.25186862705895,14.855874790007388,CLPB;PHB2;TNF;RELA;AKAP1;NLRP6;DHX58;DHX16;TRIM25;TRIM65;UBL7;ZBP1;APOBEC3F;APOBEC3G;USP20;TMEM120A;ZDHHC11;ATAD3A;ZDHHC11B;DUS2;MAVS;OAS1;STING1;OAS2;OAS3
314,GO_Biological_Process_2026,Regulation of Myoblast Differentiation (GO:0045661),0.0013882171428425294,0.0238398276423562,0,0,2.8160791239844576,18.52905433588471,SMARCD1;SMARCD2;SMARCB1;SMARCC2;NOTCH1;SMARCD3;TGFB1;ARID1A;DLL1;ACTB;ZFP36L1;SMARCA4;XKR8;KAT5;FLOT2;LRRC8A;HIF1AN
323,GO_Biological_Process_2026,Transcription Pausing by RNA Polymerase II (GO:0160239),0.0014082231825202204,0.0238398276423562,0,0,20.68382093761015,135.79810659100818,SUPT4H1;NELFB;NELFA;SUPT5H;NELFE
318,GO_Biological_Process_2026,Regulation of Microvillus Organization (GO:0032530),0.0014082231825202204,0.0238398276423562,0,0,20.68382093761015,135.79810659100818,PODXL;CDHR2;FSCN1;TWF2;CDHR5
313,GO_Biological_Process_2026,Negative Regulation of Response to Biotic Stimulus (GO:0002832),0.0013882171428425294,0.0238398276423562,0,0,2.8160791239844576,18.52905433588471,MAPKBP1;SMAD3;NFKBIL1;RNF26;TNFAIP3;NLRC3;DTX4;AURKB;SIGIRR;ZDHHC18;DDX39A;DHX58;PIM1;SIRPA;PTPN6;CACTIN;TRIB1
317,GO_Biological_Process_2026,Negative Regulation of Toll-Like Receptor 9 Signaling Pathway (GO:0034164),0.0014082231825202204,0.0238398276423562,0,0,20.68382093761015,135.79810659100818,PTPRS;PPT1;GRAMD4;LILRA4;PLD3
312,GO_Biological_Process_2026,Phosphatidylinositol Biosynthetic Process (GO:0006661),0.001370970617095397,0.0238398276423562,0,0,2.623186101295642,17.29266266580238,VAC14;MTMR14;MBOAT7;INPPL1;PLEKHA4;MTMR4;INPP4A;PITPNM1;PITPNM3;INPP5D;PITPNM2;INPP5E;PLCG2;PI4KA;INPP5K;PIP5K1C;PI4KB;SBF1;CDIPT
311,GO_Biological_Process_2026,Negative Regulation of TOR Signaling (GO:0032007),0.0013642750456191433,0.0238398276423562,0,0,2.25186862705895,14.855874790007388,GSK3A;PDCD6;NPRL2;NPRL3;WDR24;FLCN;PREX1;STK11;TMEM127;RPS6KA1;PRKACA;MAPK3;SZT2;KICS2;AXIN1;TSC2;ITFG2;RNF167;CASTOR2;AKT1S1;DDIT4;MAPKAPK5;DEPDC5;KPTN;BMAL1
322,GO_Biological_Process_2026,Synapse Pruning (GO:0098883),0.0014082231825202204,0.0238398276423562,0,0,20.68382093761015,135.79810659100818,C3;CX3CR1;XKR8;ADGRG1;ITGAM
319,GO_Biological_Process_2026,Regulation of Vitamin D Receptor Signaling Pathway (GO:0070562),0.0014082231825202204,0.0238398276423562,0,0,20.68382093761015,135.79810659100818,KANK2;CYP27B1;MN1;RXRA;VDR
324,GO_Biological_Process_2026,Glucose Mediated Signaling Pathway (GO:0010255),0.0014389166497007532,0.024135956647121197,0,0,inf,inf,MLXIPL;AGER;USF2;USF1
326,GO_Biological_Process_2026,Osteoblast Development (GO:0002076),0.0014389166497007532,0.024135956647121197,0,0,inf,inf,ACHE;CLEC5A;LIMD1;MEN1
325,GO_Biological_Process_2026,Hexose Mediated Signaling (GO:0009757),0.0014389166497007532,0.024135956647121197,0,0,inf,inf,MLXIPL;AGER;USF2;USF1
6802,GO_Cellular_Component_2026,Vacuolar Membrane (GO:0005774),0.004601582051802984,0.02461311330034154,0,0,2.0709865629420086,11.144714123872353,SLC36A1;SNAP47;ABCB6;ENTPD4;TEX264;NPRL2;ATG9A;TCIRG1;WIPI2;WDR24;WDR81;ATG16L1;VMA22;CHMP1A;RAB24;ATG4B;CHMP4B;ULK1;STX4;ATP6V0D1;CHMP7;YKT6;TECPR1
