gene_id	gene_name	tenx	parse
ENSG00000308339.1	ENSG00000308339.1	0.0	4.0
ENSG00000308340.1	ENSG00000308340.1	0.0	5.0
ENSG00000308342.1	ENSG00000308342.1	0.0	2.0
ENSG00000308343.1	ENSG00000308343.1	2.0	4.0
ENSG00000308344.1	ENSG00000308344.1	0.0	1.0
ENSG00000308346.1	ENSG00000308346.1	1.0	0.0
ENSG00000308349.1	ENSG00000308349.1	0.0	1.0
ENSG00000308350.1	ENSG00000308350.1	1.0	8.0
ENSG00000308355.1	ENSG00000308355.1	2.0	0.0
ENSG00000308356.1	ENSG00000308356.1	245.0	238.0
ENSG00000308358.1	ENSG00000308358.1	5.0	1.0
ENSG00000308362.1	ENSG00000308362.1	1.0	0.0
ENSG00000308363.1	ENSG00000308363.1	0.0	1.0
ENSG00000308366.1	ENSG00000308366.1	23.0	62.0
ENSG00000308367.1	ENSG00000308367.1	0.0	1.0
ENSG00000308368.1	ENSG00000308368.1	25.0	45.0
ENSG00000308370.1	ENSG00000308370.1	23.0	1.0
ENSG00000308373.1	ENSG00000308373.1	3.0	1.0
ENSG00000308375.1	ENSG00000308375.1	11.0	8.0
ENSG00000308377.1	ENSG00000308377.1	2.0	1.0
ENSG00000308378.1	ENSG00000308378.1	1.0	0.0
ENSG00000308379.1	ENSG00000308379.1	6.0	0.0
ENSG00000308382.1	ENSG00000308382.1	0.0	2.0
ENSG00000308383.1	ENSG00000308383.1	0.0	206.0
ENSG00000308384.1	ENSG00000308384.1	123.0	42.0
ENSG00000308388.1	ENSG00000308388.1	12.0	4.0
ENSG00000308390.1	ENSG00000308390.1	0.0	3.0
ENSG00000308402.1	ENSG00000308402.1	3.0	1.0
ENSG00000308403.1	ENSG00000308403.1	0.0	11.0
ENSG00000308405.1	ENSG00000308405.1	236.0	313.0
ENSG00000308410.1	ENSG00000308410.1	0.0	5.0
ENSG00000308413.1	ENSG00000308413.1	40.0	82.0
ENSG00000308416.1	ENSG00000308416.1	19.0	4.0
ENSG00000308417.1	ENSG00000308417.1	3.0	3.0
ENSG00000308418.1	ENSG00000308418.1	0.0	3.0
ENSG00000308420.1	ENSG00000308420.1	0.0	1.0
ENSG00000308421.1	ENSG00000308421.1	0.0	0.0
ENSG00000308423.1	ENSG00000308423.1	4.0	10.0
ENSG00000308424.1	ENSG00000308424.1	9.0	5.0
ENSG00000308425.1	ENSG00000308425.1	3.0	1.0
ENSG00000308426.1	ENSG00000308426.1	34.0	31.0
ENSG00000308428.1	ENSG00000308428.1	0.0	1.0
ENSG00000308429.1	ENSG00000308429.1	5.0	7.0
ENSG00000308435.1	ENSG00000308435.1	0.0	1.0
ENSG00000308437.1	ENSG00000308437.1	2.0	30.0
ENSG00000308440.1	ENSG00000308440.1	0.0	0.0
ENSG00000308444.1	ENSG00000308444.1	1.0	2.0
ENSG00000308445.1	ENSG00000308445.1	14.0	18.0
ENSG00000308448.1	ENSG00000308448.1	0.0	1.0
ENSG00000308452.1	ENSG00000308452.1	2.0	0.0
ENSG00000308453.1	ENSG00000308453.1	0.0	10.0
ENSG00000308454.1	ENSG00000308454.1	1.0	10.0
ENSG00000308455.1	ENSG00000308455.1	3.0	0.0
ENSG00000308458.1	ENSG00000308458.1	0.0	5.0
ENSG00000308462.1	ENSG00000308462.1	12.0	1.0
ENSG00000308467.1	ENSG00000308467.1	0.0	1.0
ENSG00000308468.1	ENSG00000308468.1	65.0	81.0
ENSG00000308469.1	ENSG00000308469.1	0.0	33.0
ENSG00000308470.1	ENSG00000308470.1	3.0	1.0
ENSG00000308473.1	ENSG00000308473.1	1.0	2.0
ENSG00000308476.1	ENSG00000308476.1	0.0	109.0
ENSG00000308478.1	ENSG00000308478.1	1.0	1.0
ENSG00000308480.1	ENSG00000308480.1	0.0	1.0
ENSG00000308482.1	ENSG00000308482.1	1.0	3.0
ENSG00000308483.1	ENSG00000308483.1	0.0	1.0
ENSG00000308485.1	ENSG00000308485.1	0.0	22.0
ENSG00000308486.1	ENSG00000308486.1	1.0	3.0
ENSG00000308492.1	ENSG00000308492.1	1.0	0.0
ENSG00000308494.1	ENSG00000308494.1	2.0	0.0
ENSG00000308495.1	ENSG00000308495.1	6.0	3.0
ENSG00000308496.1	ENSG00000308496.1	2.0	11.0
ENSG00000308497.1	ENSG00000308497.1	1.0	25.0
ENSG00000308499.1	CCEPR	0.0	2.0
ENSG00000308500.1	ENSG00000308500.1	5.0	6.0
ENSG00000308501.1	ENSG00000308501.1	0.0	1.0
ENSG00000308502.1	ENSG00000308502.1	0.0	4.0
ENSG00000308503.1	ENSG00000308503.1	0.0	3.0
ENSG00000308507.1	ENSG00000308507.1	9.0	27.0
ENSG00000308508.1	ENSG00000308508.1	0.0	1.0
ENSG00000308510.1	ENSG00000308510.1	84.0	63.0
ENSG00000308513.1	ENSG00000308513.1	0.0	1.0
ENSG00000308514.1	ENSG00000308514.1	0.0	1.0
ENSG00000308515.1	ENSG00000308515.1	0.0	4.0
ENSG00000308516.1	ENSG00000308516.1	53.0	48.0
ENSG00000308517.1	ENSG00000308517.1	1.0	1.0
ENSG00000308521.1	ENSG00000308521.1	147.0	341.0
ENSG00000308524.1	ENSG00000308524.1	64.0	68.0
ENSG00000308525.1	ENSG00000308525.1	0.0	0.0
ENSG00000308526.1	ENSG00000308526.1	125.0	113.0
ENSG00000308527.1	ENSG00000308527.1	149.0	115.0
ENSG00000308529.1	ENSG00000308529.1	1.0	0.0
ENSG00000308530.1	ENSG00000308530.1	0.0	1.0
ENSG00000308532.1	ENSG00000308532.1	0.0	0.0
ENSG00000308533.1	ENSG00000308533.1	2.0	0.0
ENSG00000308536.1	ENSG00000308536.1	2.0	1.0
ENSG00000308537.1	ENSG00000308537.1	0.0	13.0
ENSG00000308538.1	ENSG00000308538.1	7.0	13.0
ENSG00000308539.1	ENSG00000308539.1	8.0	13.0
ENSG00000308541.1	ENSG00000308541.1	0.0	8.0
ENSG00000308542.1	ENSG00000308542.1	11.0	8.0
ENSG00000308543.1	ENSG00000308543.1	1.0	1.0
ENSG00000308545.1	ENSG00000308545.1	4.0	21.0
ENSG00000308546.1	ENSG00000308546.1	0.0	61.0
ENSG00000308547.1	ENSG00000308547.1	0.0	1.0
ENSG00000308549.1	ENSG00000308549.1	226.0	157.0
ENSG00000308550.1	ENSG00000308550.1	0.0	0.0
ENSG00000308551.1	ENSG00000308551.1	18.0	6.0
ENSG00000308552.1	ENSG00000308552.1	0.0	1.0
ENSG00000308554.1	ENSG00000308554.1	381.0	100.0
ENSG00000308558.1	ENSG00000308558.1	0.0	1.0
ENSG00000308563.1	ENSG00000308563.1	201.0	449.0
ENSG00000308565.1	ENSG00000308565.1	0.0	4.0
ENSG00000308568.1	ENSG00000308568.1	0.0	1.0
ENSG00000308570.1	ENSG00000308570.1	2.0	1.0
ENSG00000308572.1	ENSG00000308572.1	0.0	14.0
ENSG00000308575.1	ENSG00000308575.1	0.0	7.0
ENSG00000308576.1	ENSG00000308576.1	1.0	5.0
ENSG00000308577.1	ENSG00000308577.1	0.0	12.0
ENSG00000308585.1	ENSG00000308585.1	55.0	35.0
ENSG00000308586.1	ENSG00000308586.1	27.0	95.0
ENSG00000308589.1	ENSG00000308589.1	3.0	0.0
ENSG00000308590.1	ENSG00000308590.1	14.0	1.0
ENSG00000308591.1	ENSG00000308591.1	0.0	3.0
ENSG00000308592.1	ENSG00000308592.1	24.0	9.0
ENSG00000308593.1	ENSG00000308593.1	0.0	3.0
ENSG00000308594.1	ENSG00000308594.1	0.0	3.0
ENSG00000308595.1	ENSG00000308595.1	0.0	3.0
ENSG00000308596.1	ENSG00000308596.1	23.0	6.0
ENSG00000308597.1	ENSG00000308597.1	0.0	6.0
ENSG00000308599.1	ENSG00000308599.1	28.0	11.0
ENSG00000308601.1	ENSG00000308601.1	0.0	3.0
ENSG00000308602.1	ENSG00000308602.1	3.0	18.0
ENSG00000308603.1	ENSG00000308603.1	15.0	3.0
ENSG00000308604.1	ENSG00000308604.1	3.0	3.0
ENSG00000308606.1	ENSG00000308606.1	0.0	2.0
ENSG00000308608.1	ENSG00000308608.1	53.0	136.0
ENSG00000308609.1	ENSG00000308609.1	0.0	0.0
ENSG00000308610.1	ENSG00000308610.1	2.0	1.0
ENSG00000308611.1	ENSG00000308611.1	0.0	1.0
ENSG00000308612.1	ENSG00000308612.1	0.0	3.0
ENSG00000308616.1	ENSG00000308616.1	92.0	20.0
ENSG00000308617.1	ENSG00000308617.1	0.0	3.0
ENSG00000308620.1	ENSG00000308620.1	0.0	2.0
ENSG00000308621.1	ENSG00000308621.1	1.0	2.0
ENSG00000308628.1	ENSG00000308628.1	1.0	0.0
ENSG00000308629.1	ENSG00000308629.1	0.0	1.0
ENSG00000308631.1	ENSG00000308631.1	25.0	21.0
ENSG00000308632.1	ENSG00000308632.1	0.0	24.0
ENSG00000308634.1	ENSG00000308634.1	0.0	5.0
ENSG00000308635.1	ENSG00000308635.1	0.0	0.0
ENSG00000308636.1	ENSG00000308636.1	3.0	3.0
ENSG00000308644.1	ENSG00000308644.1	47.0	12.0
ENSG00000308645.1	ENSG00000308645.1	0.0	26.0
ENSG00000308646.1	ENSG00000308646.1	1.0	2.0
ENSG00000308647.1	ENSG00000308647.1	0.0	9.0
ENSG00000308650.1	ENSG00000308650.1	14.0	17.0
ENSG00000308651.1	ENSG00000308651.1	0.0	3.0
ENSG00000308652.1	ENSG00000308652.1	2.0	0.0
ENSG00000308656.1	ENSG00000308656.1	25.0	49.0
ENSG00000308658.1	ENSG00000308658.1	0.0	103.0
ENSG00000308662.1	ENSG00000308662.1	0.0	50.0
ENSG00000308663.1	ENSG00000308663.1	0.0	2.0
ENSG00000308664.1	ENSG00000308664.1	1.0	6.0
ENSG00000308667.1	ENSG00000308667.1	7.0	25.0
ENSG00000308668.1	ENSG00000308668.1	1.0	3.0
ENSG00000308669.1	ENSG00000308669.1	0.0	1.0
ENSG00000308674.1	ENSG00000308674.1	2.0	13.0
ENSG00000308676.1	ENSG00000308676.1	0.0	0.0
ENSG00000308679.1	ENSG00000308679.1	0.0	1.0
ENSG00000308680.1	ENSG00000308680.1	0.0	1.0
ENSG00000308681.1	ENSG00000308681.1	0.0	9.0
ENSG00000308682.1	ENSG00000308682.1	75.0	81.0
ENSG00000308687.1	ENSG00000308687.1	6.0	13.0
ENSG00000308688.1	ENSG00000308688.1	0.0	2.0
ENSG00000308689.1	ENSG00000308689.1	230.0	50.0
ENSG00000308692.1	ENSG00000308692.1	0.0	4.0
ENSG00000308693.1	ENSG00000308693.1	18.0	0.0
ENSG00000308694.1	ENSG00000308694.1	2.0	1.0
ENSG00000308695.1	ENSG00000308695.1	0.0	6.0
ENSG00000308696.1	ENSG00000308696.1	2.0	4.0
ENSG00000308697.1	ENSG00000308697.1	0.0	15.0
ENSG00000308700.1	ENSG00000308700.1	0.0	0.0
ENSG00000308703.1	ENSG00000308703.1	1.0	0.0
ENSG00000308704.1	ENSG00000308704.1	114.0	34.0
ENSG00000308709.1	ENSG00000308709.1	15.0	312.0
ENSG00000308710.1	ENSG00000308710.1	0.0	2.0
ENSG00000308713.1	ENSG00000308713.1	1.0	1.0
ENSG00000308714.1	ENSG00000308714.1	23.0	14.0
ENSG00000308716.1	ENSG00000308716.1	0.0	1.0
ENSG00000308718.1	ENSG00000308718.1	0.0	0.0
ENSG00000308721.1	ENSG00000308721.1	7.0	0.0
ENSG00000308723.1	ENSG00000308723.1	0.0	2.0
ENSG00000308724.1	ENSG00000308724.1	0.0	13.0
ENSG00000308725.1	ENSG00000308725.1	0.0	5.0
ENSG00000308729.1	ENSG00000308729.1	19.0	6.0
ENSG00000308731.1	ENSG00000308731.1	1.0	1.0
ENSG00000308733.1	ENSG00000308733.1	52.0	159.0
ENSG00000308734.1	ENSG00000308734.1	0.0	35.0
ENSG00000308735.1	ENSG00000308735.1	2.0	0.0
ENSG00000308736.1	ENSG00000308736.1	1.0	2.0
ENSG00000308739.1	ENSG00000308739.1	141.0	356.0
ENSG00000308740.1	ENSG00000308740.1	1.0	3.0
ENSG00000308742.1	ENSG00000308742.1	2.0	0.0
ENSG00000308747.1	ENSG00000308747.1	19.0	6.0
ENSG00000308748.1	ENSG00000308748.1	0.0	13.0
ENSG00000308749.1	ENSG00000308749.1	250.0	34.0
ENSG00000308750.1	ENSG00000308750.1	0.0	1.0
ENSG00000308751.1	ENSG00000308751.1	9.0	4.0
ENSG00000308752.1	ENSG00000308752.1	0.0	2.0
ENSG00000308757.1	ENSG00000308757.1	0.0	0.0
ENSG00000308758.1	ENSG00000308758.1	82.0	50.0
ENSG00000308759.1	ENSG00000308759.1	0.0	1.0
ENSG00000308760.1	ENSG00000308760.1	2.0	1.0
ENSG00000308763.1	ENSG00000308763.1	0.0	71.0
ENSG00000308765.1	ENSG00000308765.1	0.0	1.0
ENSG00000308766.1	ENSG00000308766.1	0.0	1.0
ENSG00000308767.1	ENSG00000308767.1	0.0	2.0
ENSG00000308768.1	ENSG00000308768.1	0.0	1.0
ENSG00000308769.1	ENSG00000308769.1	0.0	1.0
ENSG00000308773.1	ENSG00000308773.1	1.0	1.0
ENSG00000308776.1	ENSG00000308776.1	0.0	9.0
ENSG00000308777.1	ENSG00000308777.1	0.0	1.0
ENSG00000308778.1	ENSG00000308778.1	0.0	156.0
ENSG00000308779.1	ENSG00000308779.1	4.0	4.0
ENSG00000308781.1	ENSG00000308781.1	2.0	1.0
ENSG00000308783.1	ENSG00000308783.1	0.0	2.0
ENSG00000308784.1	ENSG00000308784.1	0.0	1.0
ENSG00000308785.1	ENSG00000308785.1	36.0	17.0
ENSG00000308788.1	ENSG00000308788.1	35.0	11.0
ENSG00000308789.1	ENSG00000308789.1	0.0	12.0
ENSG00000308791.1	ENSG00000308791.1	0.0	0.0
ENSG00000308792.1	ENSG00000308792.1	0.0	0.0
ENSG00000308793.1	ENSG00000308793.1	0.0	1.0
ENSG00000308796.1	ENSG00000308796.1	0.0	1.0
ENSG00000308797.1	ENSG00000308797.1	55.0	48.0
ENSG00000308800.1	ENSG00000308800.1	0.0	1.0
ENSG00000308805.1	ENSG00000308805.1	0.0	1.0
ENSG00000308806.1	ENSG00000308806.1	1.0	1.0
ENSG00000308807.1	ENSG00000308807.1	0.0	8.0
ENSG00000308809.1	ENSG00000308809.1	0.0	2.0
ENSG00000308811.1	ENSG00000308811.1	1.0	7.0
ENSG00000308813.1	ENSG00000308813.1	0.0	2.0
ENSG00000308814.1	ENSG00000308814.1	0.0	4.0
ENSG00000308815.1	ENSG00000308815.1	4.0	4.0
ENSG00000308816.1	ENSG00000308816.1	2.0	3.0
ENSG00000308818.1	ENSG00000308818.1	0.0	1.0
ENSG00000308820.1	ENSG00000308820.1	19.0	9.0
ENSG00000308821.1	ENSG00000308821.1	14.0	5.0
ENSG00000308823.1	ENSG00000308823.1	30.0	26.0
ENSG00000308824.1	ENSG00000308824.1	0.0	3.0
ENSG00000308825.1	ENSG00000308825.1	0.0	1.0
ENSG00000308826.1	ENSG00000308826.1	5.0	46.0
ENSG00000308827.1	ENSG00000308827.1	9.0	0.0
ENSG00000308828.1	ENSG00000308828.1	0.0	4.0
ENSG00000308829.1	ENSG00000308829.1	0.0	1.0
ENSG00000308830.1	ENSG00000308830.1	0.0	0.0
ENSG00000308831.1	ENSG00000308831.1	0.0	4.0
ENSG00000308832.1	ENSG00000308832.1	72.0	39.0
ENSG00000308834.1	ENSG00000308834.1	0.0	18.0
ENSG00000308835.1	ENSG00000308835.1	0.0	4.0
ENSG00000308836.1	ENSG00000308836.1	0.0	2.0
ENSG00000308837.1	ENSG00000308837.1	0.0	15.0
ENSG00000308839.1	ENSG00000308839.1	9.0	7.0
ENSG00000308840.1	ENSG00000308840.1	0.0	1.0
ENSG00000308842.1	ENSG00000308842.1	11.0	11.0
ENSG00000308843.1	ENSG00000308843.1	7.0	2.0
ENSG00000308845.1	ENSG00000308845.1	9.0	19.0
ENSG00000308846.1	ENSG00000308846.1	21.0	16.0
ENSG00000308852.1	ENSG00000308852.1	38.0	36.0
ENSG00000308854.1	ENSG00000308854.1	1.0	0.0
ENSG00000308855.1	ENSG00000308855.1	1.0	0.0
ENSG00000308856.1	ENSG00000308856.1	0.0	1.0
ENSG00000308857.1	ENSG00000308857.1	0.0	1.0
ENSG00000308858.1	ENSG00000308858.1	1.0	2.0
ENSG00000308859.1	ENSG00000308859.1	1.0	0.0
ENSG00000308860.1	ENSG00000308860.1	0.0	294.0
ENSG00000308861.1	ENSG00000308861.1	0.0	1.0
ENSG00000308863.1	ENSG00000308863.1	5.0	0.0
ENSG00000308864.1	ENSG00000308864.1	1.0	0.0
ENSG00000308865.1	ENSG00000308865.1	0.0	0.0
ENSG00000308868.1	ENSG00000308868.1	0.0	19.0
ENSG00000308869.1	ENSG00000308869.1	43.0	39.0
ENSG00000308871.1	ENSG00000308871.1	5.0	2.0
ENSG00000308872.1	ENSG00000308872.1	0.0	46.0
ENSG00000308874.1	ENSG00000308874.1	1.0	1.0
ENSG00000308876.1	ENSG00000308876.1	0.0	3.0
ENSG00000308878.1	ENSG00000308878.1	21.0	35.0
ENSG00000308881.1	ENSG00000308881.1	1.0	0.0
ENSG00000308886.1	ENSG00000308886.1	0.0	4.0
ENSG00000308887.1	ENSG00000308887.1	0.0	1.0
ENSG00000308888.1	ENSG00000308888.1	9.0	8.0
ENSG00000308890.1	ENSG00000308890.1	0.0	0.0
ENSG00000308894.1	ENSG00000308894.1	0.0	9.0
ENSG00000308895.1	ENSG00000308895.1	0.0	8.0
ENSG00000308897.1	ENSG00000308897.1	6.0	4.0
ENSG00000308898.1	ENSG00000308898.1	0.0	2.0
ENSG00000308899.1	ENSG00000308899.1	0.0	1.0
ENSG00000308900.1	ENSG00000308900.1	101.0	227.0
ENSG00000308901.1	ENSG00000308901.1	1.0	2.0
ENSG00000308902.1	ENSG00000308902.1	0.0	1.0
ENSG00000308904.1	ENSG00000308904.1	0.0	1.0
ENSG00000308905.1	ENSG00000308905.1	2.0	4.0
ENSG00000308907.1	ENSG00000308907.1	0.0	11.0
ENSG00000308909.1	ENSG00000308909.1	2.0	8.0
ENSG00000308918.1	ENSG00000308918.1	13.0	23.0
ENSG00000308922.1	ENSG00000308922.1	1.0	0.0
ENSG00000308925.1	ENSG00000308925.1	3.0	3.0
ENSG00000308926.1	ENSG00000308926.1	0.0	0.0
ENSG00000308928.1	ENSG00000308928.1	1.0	0.0
ENSG00000308932.1	ENSG00000308932.1	10.0	10.0
ENSG00000308934.1	ENSG00000308934.1	10.0	3.0
ENSG00000308935.1	ENSG00000308935.1	1.0	0.0
ENSG00000308936.1	ENSG00000308936.1	0.0	1.0
ENSG00000308939.1	ENSG00000308939.1	0.0	3.0
ENSG00000308940.1	ENSG00000308940.1	0.0	2.0
ENSG00000308941.1	ENSG00000308941.1	20.0	3.0
ENSG00000308943.1	ENSG00000308943.1	0.0	1.0
ENSG00000308944.1	ENSG00000308944.1	0.0	2.0
ENSG00000308946.1	ENSG00000308946.1	0.0	2.0
ENSG00000308949.1	ENSG00000308949.1	0.0	8.0
ENSG00000308950.1	ENSG00000308950.1	0.0	4.0
ENSG00000308951.1	ENSG00000308951.1	0.0	1.0
ENSG00000308952.1	ENSG00000308952.1	3.0	0.0
ENSG00000308954.1	ENSG00000308954.1	8.0	1.0
ENSG00000308956.1	ENSG00000308956.1	4.0	0.0
ENSG00000308957.1	ENSG00000308957.1	1.0	7.0
ENSG00000308958.1	ENSG00000308958.1	0.0	4.0
ENSG00000308960.1	ENSG00000308960.1	0.0	5.0
ENSG00000308962.1	ENSG00000308962.1	0.0	3.0
ENSG00000308963.1	ENSG00000308963.1	0.0	2.0
ENSG00000308965.1	ENSG00000308965.1	1.0	1.0
ENSG00000308966.1	ENSG00000308966.1	0.0	0.0
ENSG00000308970.1	ENSG00000308970.1	106.0	12.0
ENSG00000308974.1	ENSG00000308974.1	24.0	33.0
ENSG00000308976.1	ENSG00000308976.1	47.0	14.0
ENSG00000308977.1	ENSG00000308977.1	1.0	32.0
ENSG00000308980.1	ENSG00000308980.1	0.0	2.0
ENSG00000308983.1	ENSG00000308983.1	0.0	2.0
ENSG00000308986.1	ENSG00000308986.1	10.0	16.0
ENSG00000308987.1	ENSG00000308987.1	0.0	1.0
ENSG00000308992.1	ENSG00000308992.1	4.0	1.0
ENSG00000308993.1	ENSG00000308993.1	2.0	2.0
ENSG00000308994.1	ENSG00000308994.1	4.0	0.0
ENSG00000308996.1	ENSG00000308996.1	0.0	1.0
ENSG00000308997.1	ENSG00000308997.1	0.0	1.0
ENSG00000308998.1	ENSG00000308998.1	51.0	88.0
ENSG00000308999.1	ENSG00000308999.1	27.0	52.0
ENSG00000309000.1	ENSG00000309000.1	0.0	0.0
ENSG00000309001.1	ENSG00000309001.1	1.0	0.0
ENSG00000309002.1	ENSG00000309002.1	0.0	0.0
ENSG00000309006.1	ENSG00000309006.1	2.0	3.0
ENSG00000309008.1	ENSG00000309008.1	0.0	1.0
ENSG00000309009.1	ENSG00000309009.1	1.0	2.0
ENSG00000309012.1	ENSG00000309012.1	2.0	0.0
ENSG00000309014.1	ENSG00000309014.1	9.0	9.0
ENSG00000309020.1	ENSG00000309020.1	0.0	1.0
ENSG00000309021.1	ENSG00000309021.1	0.0	1.0
ENSG00000309023.1	ENSG00000309023.1	126.0	12.0
ENSG00000309024.1	ENSG00000309024.1	0.0	3.0
ENSG00000309028.1	ENSG00000309028.1	0.0	0.0
ENSG00000309029.1	ENSG00000309029.1	7.0	3.0
ENSG00000309030.1	ENSG00000309030.1	4.0	4.0
ENSG00000309032.1	ENSG00000309032.1	15.0	33.0
ENSG00000309034.1	ENSG00000309034.1	3.0	1.0
ENSG00000309039.1	ENSG00000309039.1	0.0	0.0
ENSG00000309040.1	ENSG00000309040.1	32.0	17.0
ENSG00000309042.1	ENSG00000309042.1	1.0	3.0
ENSG00000309043.1	ENSG00000309043.1	4.0	3.0
ENSG00000309044.1	ENSG00000309044.1	1.0	0.0
ENSG00000309045.1	ENSG00000309045.1	5.0	24.0
ENSG00000309046.1	ENSG00000309046.1	0.0	0.0
ENSG00000309047.1	ENSG00000309047.1	0.0	1.0
ENSG00000309050.1	ENSG00000309050.1	1.0	0.0
ENSG00000309051.1	ENSG00000309051.1	12.0	3.0
ENSG00000309053.1	ENSG00000309053.1	0.0	0.0
ENSG00000309054.1	ENSG00000309054.1	0.0	2.0
ENSG00000309055.1	ENSG00000309055.1	0.0	1.0
ENSG00000309057.1	ENSG00000309057.1	0.0	1.0
ENSG00000309058.1	ENSG00000309058.1	5.0	5.0
ENSG00000309059.1	ENSG00000309059.1	0.0	1.0
ENSG00000309060.1	ENSG00000309060.1	0.0	4.0
ENSG00000309063.1	ENSG00000309063.1	5.0	0.0
ENSG00000309065.1	ENSG00000309065.1	1.0	5.0
ENSG00000309067.1	ENSG00000309067.1	0.0	2.0
ENSG00000309068.1	ENSG00000309068.1	0.0	8.0
ENSG00000309069.1	ENSG00000309069.1	0.0	6.0
ENSG00000309071.1	ENSG00000309071.1	45.0	0.0
ENSG00000309074.1	ENSG00000309074.1	1.0	0.0
ENSG00000309075.1	ENSG00000309075.1	1.0	3.0
ENSG00000309081.1	ENSG00000309081.1	1.0	0.0
ENSG00000309082.1	ENSG00000309082.1	0.0	2.0
ENSG00000309083.1	ENSG00000309083.1	0.0	17.0
ENSG00000309085.1	ENSG00000309085.1	0.0	2.0
ENSG00000309086.1	ENSG00000309086.1	2.0	2.0
ENSG00000309091.2	ENSG00000309091.2	2.0	2.0
ENSG00000309092.1	ENSG00000309092.1	1.0	1.0
ENSG00000309093.1	ENSG00000309093.1	50.0	66.0
ENSG00000309094.1	ENSG00000309094.1	0.0	4.0
ENSG00000309096.1	ENSG00000309096.1	1.0	0.0
ENSG00000309099.1	ENSG00000309099.1	0.0	2.0
ENSG00000309103.1	ENSG00000309103.1	0.0	9.0
ENSG00000309104.1	ENSG00000309104.1	74.0	104.0
ENSG00000309105.1	ENSG00000309105.1	0.0	2.0
ENSG00000309106.1	ENSG00000309106.1	0.0	3.0
ENSG00000309109.1	ENSG00000309109.1	0.0	1.0
ENSG00000309112.1	ENSG00000309112.1	58.0	161.0
ENSG00000309113.1	ENSG00000309113.1	24.0	82.0
ENSG00000309114.1	ENSG00000309114.1	1.0	4.0
ENSG00000309115.1	ENSG00000309115.1	96.0	240.0
ENSG00000309117.1	ENSG00000309117.1	237.0	92.0
ENSG00000309118.1	ENSG00000309118.1	1.0	4.0
ENSG00000309124.1	ENSG00000309124.1	0.0	1.0
ENSG00000309126.1	ENSG00000309126.1	0.0	1.0
ENSG00000309129.1	ENSG00000309129.1	81.0	126.0
ENSG00000309131.1	ENSG00000309131.1	4.0	7.0
ENSG00000309133.1	ENSG00000309133.1	0.0	2.0
ENSG00000309135.1	ENSG00000309135.1	124.0	45.0
ENSG00000309137.1	ENSG00000309137.1	3.0	2.0
ENSG00000309140.1	ENSG00000309140.1	0.0	1.0
ENSG00000309142.1	ENSG00000309142.1	1.0	0.0
ENSG00000309144.1	ENSG00000309144.1	58.0	27.0
ENSG00000309145.1	ENSG00000309145.1	4.0	2.0
ENSG00000309148.1	ENSG00000309148.1	0.0	29.0
ENSG00000309149.1	ENSG00000309149.1	801.0	3211.0
ENSG00000309151.1	ENSG00000309151.1	7.0	54.0
ENSG00000309153.1	ENSG00000309153.1	0.0	0.0
ENSG00000309154.1	ENSG00000309154.1	0.0	12.0
ENSG00000309156.1	ENSG00000309156.1	1.0	0.0
ENSG00000309157.1	ENSG00000309157.1	0.0	8.0
ENSG00000309160.1	ENSG00000309160.1	1.0	3.0
ENSG00000309161.1	ENSG00000309161.1	0.0	1.0
ENSG00000309166.1	ENSG00000309166.1	0.0	5.0
ENSG00000309167.1	ENSG00000309167.1	0.0	3.0
ENSG00000309168.1	ENSG00000309168.1	1158.0	679.0
ENSG00000309170.1	ENSG00000309170.1	0.0	1.0
ENSG00000309175.1	ENSG00000309175.1	0.0	1.0
ENSG00000309177.1	ENSG00000309177.1	0.0	1.0
ENSG00000309183.1	ENSG00000309183.1	0.0	190.0
ENSG00000309185.1	ENSG00000309185.1	0.0	1.0
ENSG00000309187.1	ENSG00000309187.1	1.0	0.0
ENSG00000309190.1	ENSG00000309190.1	0.0	2.0
ENSG00000309192.1	ENSG00000309192.1	0.0	0.0
ENSG00000309195.1	ENSG00000309195.1	0.0	11.0
ENSG00000309196.1	ENSG00000309196.1	0.0	0.0
ENSG00000309197.1	ENSG00000309197.1	0.0	2.0
ENSG00000309198.1	ENSG00000309198.1	41.0	20.0
ENSG00000309200.1	ENSG00000309200.1	0.0	23.0
ENSG00000309201.1	ENSG00000309201.1	0.0	3.0
ENSG00000309202.1	ENSG00000309202.1	0.0	4.0
ENSG00000309204.1	ENSG00000309204.1	4.0	8.0
ENSG00000309205.1	ENSG00000309205.1	30.0	5.0
ENSG00000309209.1	ENSG00000309209.1	1.0	0.0
ENSG00000309211.1	ENSG00000309211.1	7.0	14.0
ENSG00000309212.1	ENSG00000309212.1	2.0	2.0
ENSG00000309213.1	ENSG00000309213.1	11.0	3.0
ENSG00000309214.1	ENSG00000309214.1	19.0	16.0
ENSG00000309215.1	ENSG00000309215.1	11.0	1.0
ENSG00000309218.1	ENSG00000309218.1	0.0	1.0
ENSG00000309219.1	ENSG00000309219.1	6.0	1.0
ENSG00000309222.1	ENSG00000309222.1	0.0	1.0
ENSG00000309227.1	ENSG00000309227.1	3.0	2.0
ENSG00000309231.1	ENSG00000309231.1	0.0	1.0
ENSG00000309232.1	ENSG00000309232.1	3.0	0.0
ENSG00000309234.1	ENSG00000309234.1	0.0	4.0
ENSG00000309236.1	ENSG00000309236.1	0.0	10.0
ENSG00000309239.1	ENSG00000309239.1	0.0	0.0
