"category","over_represented_pvalue_wal","numDEInCat","numInCat","over_represented_pvalue_naive","db","padj_wal","padj_naive","classification"
"GO_Biological_Process_2026::Bicarbonate Transport (GO:0015701)",0.94943562190401,1,15,0.961275858982644,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Kidney Development (GO:0001822)",0.94948307867392,4,38,0.954802306206763,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Dendrite Morphogenesis (GO:0048814)",0.949516674773905,3,30,0.949445661073835,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Ossification (GO:0045778)",0.949577973655088,3,31,0.956896105085469,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Lamellipodium Assembly (GO:0030032)",0.949706738142929,2,23,0.955120658398525,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Motor Neuron Axon Guidance (GO:0008045)",0.949743383297941,1,13,0.940247532818424,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::DNA Synthesis Involved in DNA Repair (GO:0000731)",0.949753841573839,1,14,0.951896923024818,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Gene Expression (GO:0010628)",0.949921496640047,53,329,0.951334263798134,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Hydrolase Activity, Acting on Carbon-Nitrogen (But Not Peptide) Bonds, in Linear Amides (GO:0016811)",0.950023412698923,4,38,0.954802306206763,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Calcium Ion Transmembrane Import Into Cytosol (GO:0097553)",0.950174404638366,4,33,0.908257224090081,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Plasma Membrane Tubulation (GO:0097320)",0.950378290145064,1,13,0.940247532818424,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Organelle Organization (GO:0006996)",0.95045107054225,63,391,0.964051382214182,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Developmental Growth (GO:0048639)",0.950483334198363,5,44,0.948124005720162,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Ear Morphogenesis (GO:0042471)",0.950545672498321,1,13,0.940247532818424,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Endocardial Cushion Development (GO:0003197)",0.95064561821205,1,14,0.951896923024818,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Double-stranded RNA Binding (GO:0003725)",0.950710992784332,8,68,0.967824315483417,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Programmed Necrotic Cell Death (GO:0097300)",0.950773246003643,1,13,0.940247532818424,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::T-helper Cell Lineage Commitment (GO:0002295)",0.950883549775015,1,13,0.940247532818424,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of PERK-mediated Unfolded Protein Response (GO:1903897)",0.950884642684248,1,12,0.92577832551885,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Transforming Growth Factor Beta Stimulus (GO:0071560)",0.95097956813191,11,81,0.93669867808971,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090092)",0.951063458134456,3,28,0.930817553016939,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Intracellular Calcium Ion Homeostasis (GO:0006874)",0.951161663271181,14,104,0.95866972628571,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Embryo Development Ending in Birth or Egg Hatching (GO:0009792)",0.951172253231159,1,14,0.951896923024818,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Interferon-Beta Production (GO:0032728)",0.951213930396748,4,39,0.960975347079234,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Energy Reserve Metabolic Process (GO:0006112)",0.951462161575268,1,16,0.968826709466821,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Canonical NF-kappaB Signal Transduction (GO:0043122)",0.951643123938659,44,279,0.954089581579737,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Cardiac Muscle Hypertrophy (GO:0010613)",0.951757099529438,1,16,0.968826709466821,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of BMP Signaling Pathway (GO:0030510)",0.952352381947736,7,55,0.931293971586501,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Pulmonary Valve Morphogenesis (GO:0003184)",0.952618847059152,1,14,0.951896923024818,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Cyclic Nucleotide Binding (GO:0030551)",0.952682445070415,2,23,0.955120658398525,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Eye Photoreceptor Cell Differentiation (GO:0001754)",0.95282818193814,1,15,0.961275858982644,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Aspartic-type Endopeptidase Activity (GO:0004190)",0.952987082610071,1,13,0.940247532818424,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::MAP Kinase Kinase Activity (GO:0004708)",0.953123698876946,1,14,0.951896923024818,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Extracellular Membrane-Bounded Organelle (GO:0065010)",0.953141055750333,6,48,0.926965792791933,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Low-density Lipoprotein Particle Binding (GO:0030169)",0.953237977436136,1,13,0.940247532818424,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Protein Localization to Nucleus (GO:0034504)",0.9532632797954,15,111,0.961708866214,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Pericentric Heterochromatin (GO:0005721)",0.95331165492102,2,22,0.946302473414909,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Motile Cilium (GO:0031514)",0.953401680130521,9,77,0.975645386805298,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::MRNA Destabilization (GO:0061157)",0.953424057132931,7,61,0.966611401613224,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Heart Contraction (GO:0045823)",0.953502981456522,1,13,0.940247532818424,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Endomembrane System Organization (GO:0010256)",0.953546052063738,26,182,0.973228962176612,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Cytoskeleton Organization (GO:0051495)",0.953588224112389,8,64,0.948662505664749,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Interleukin-6-mediated Signaling Pathway (GO:0070102)",0.953596048172356,1,14,0.951896923024818,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Hemopoiesis (GO:0030097)",0.953601020082542,12,88,0.941523392029625,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Smooth Muscle Contraction (GO:0045987)",0.954014603279591,1,12,0.92577832551885,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of DNA Biosynthetic Process (GO:2000279)",0.954198618597261,2,23,0.955120658398525,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Catabolic Process (GO:0009894)",0.954219307722904,10,77,0.949759348559517,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Acetylgalactosaminyltransferase Activity (GO:0008376)",0.95442599971142,1,13,0.940247532818424,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::In Utero Embryonic Development (GO:0001701)",0.954442557328704,2,23,0.955120658398525,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Transmembrane Transport (GO:0034763)",0.954712728126166,1,14,0.951896923024818,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Neuron Differentiation (GO:0045664)",0.954748496176951,6,52,0.95565909353852,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cardiac Muscle Tissue Development (GO:0048738)",0.954913016260685,3,30,0.949445661073835,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Specific Granule Membrane (GO:0035579)",0.955020182925925,11,84,0.953198974571879,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Mature B Cell Differentiation Involved in Immune Response (GO:0002313)",0.955094781629101,1,15,0.961275858982644,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Vascular Endothelial Growth Factor Production (GO:0010575)",0.95512258819526,2,24,0.962542359597835,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Cell Motility (GO:2000147)",0.955171842331719,30,193,0.934010151262832,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Long-chain Fatty acid-CoA Ligase Activity (GO:0004467)",0.955273122220966,1,14,0.951896923024818,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Secondary Active Transmembrane Transporter Activity (GO:0015291)",0.955371919387672,4,38,0.954802306206763,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Viral Transcription (GO:0032897)",0.955378616985945,1,14,0.951896923024818,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Endoderm Formation (GO:0001706)",0.955409734699483,3,28,0.930817553016939,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::L-amino Acid Transmembrane Transporter Activity (GO:0015179)",0.955454598072648,5,45,0.954673164193736,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Actin Filament Organization (GO:0007015)",0.955646349168069,22,144,0.920432339846215,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Triglyceride Biosynthetic Process (GO:0010867)",0.955689567890941,1,12,0.92577832551885,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Cell Cycle (GO:0045787)",0.955720399418851,6,52,0.95565909353852,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Insulin Receptor Binding (GO:0005158)",0.955856412624902,1,16,0.968826709466821,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Circulatory System Development (GO:0072359)",0.955867922704246,13,93,0.934893661932556,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Activin Receptor Signaling Pathway (GO:0032926)",0.955980260633058,1,13,0.940247532818424,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Peptide Hormone Processing (GO:0016486)",0.955989401609472,2,23,0.955120658398525,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Heart Contraction (GO:0008016)",0.955996855922086,5,45,0.954673164193736,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Chemokine Receptor Activity (GO:0004950)",0.956010114343147,2,24,0.962542359597835,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Post-transcriptional Regulation of Gene Expression (GO:0010608)",0.95603685255135,6,54,0.965774837336611,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Response to Stress (GO:0080134)",0.956255231277471,1,16,0.968826709466821,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::G Protein-Coupled Chemoattractant Receptor Activity (GO:0001637)",0.956681011695477,1,16,0.968826709466821,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Embryonic Skeletal System Development (GO:0048706)",0.956828327154327,2,20,0.923478181353654,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Vasculogenesis (GO:0001570)",0.956900505094338,2,21,0.935846881383933,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Glucagon (GO:0033762)",0.957090003888435,1,14,0.951896923024818,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Ligand-gated Monoatomic Cation Channel Activity (GO:0099094)",0.957768537129657,7,54,0.9229353739724,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Gamma-tubulin Binding (GO:0043015)",0.957827467225193,2,24,0.962542359597835,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Receptor Recycling (GO:0001919)",0.957867407965999,1,15,0.961275858982644,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Establishment or Maintenance of Cell Polarity (GO:0032878)",0.958532256289008,1,16,0.968826709466821,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Early Endosome Membrane (GO:0031901)",0.958622464574557,16,115,0.953453229210913,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Macroautophagy (GO:0016239)",0.958718665535014,9,74,0.965522073348899,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Blood Vessel Morphogenesis (GO:0048514)",0.958733514647949,4,36,0.939676184395492,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Inorganic Cation Import Across Plasma Membrane (GO:0098659)",0.958783437807136,10,74,0.931499876158045,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Stress-Activated MAPK Cascade (GO:0032874)",0.959150606337179,1,15,0.961275858982644,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Early Endosome to Golgi Transport (GO:0034498)",0.959154168972877,1,15,0.961275858982644,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Fatty Acid Beta-Oxidation (GO:0031998)",0.959243397276611,1,13,0.940247532818424,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Import Into Cell (GO:0098657)",0.959480562580316,1,15,0.961275858982644,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Cellular Process (GO:0048523)",0.959492475433378,76,448,0.925096677278032,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Sphingoid Biosynthetic Process (GO:0046520)",0.959516444770667,1,15,0.961275858982644,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Sphingosine Biosynthetic Process (GO:0046512)",0.959516444770667,1,15,0.961275858982644,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Glycolipid Catabolic Process (GO:0019377)",0.959540951413915,1,15,0.961275858982644,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Epidermal Cell Differentiation (GO:0045606)",0.959565190556182,1,15,0.961275858982644,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Phosphatidylglycerol Metabolic Process (GO:0046471)",0.959641094730246,1,15,0.961275858982644,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Platelet Aggregation (GO:0090330)",0.959694081854031,2,25,0.968776805926706,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032)",0.959798746834039,9,71,0.951750572663267,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Cellular Component Organization (GO:0051128)",0.959894084719707,22,149,0.945202667751371,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Pos Reg Myeloid Leukocyte Cytokine Production Involved in Imm Response (GO:0061081)",0.960066801880747,1,15,0.961275858982644,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Triglyceride Biosynthetic Process (GO:0019432)",0.960110306038609,1,15,0.961275858982644,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Phospholipase Binding (GO:0043274)",0.960352613612157,1,15,0.961275858982644,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Double-Strand Break Repair via Nonhomologous End Joining (GO:2001034)",0.960401005461158,1,15,0.961275858982644,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Cell Population Proliferation (GO:0008285)",0.960442907441989,52,315,0.924299973971941,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Striated Muscle Cell Differentiation (GO:0051155)",0.960526296312884,1,15,0.961275858982644,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Protein Kinase Activity (GO:0045860)",0.960813917778691,6,53,0.96101489696281,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Action Potential (GO:0001508)",0.960870105348306,5,44,0.948124005720162,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::T Cell Migration (GO:0072678)",0.960886957172966,1,16,0.968826709466821,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Vascular Endothelial Growth Factor Signaling Pathway (GO:0038084)",0.961002448782575,1,14,0.951896923024818,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Sphingolipid Catabolic Process (GO:0030149)",0.96114511796777,3,31,0.956896105085469,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Golgi Cis Cisterna (GO:0000137)",0.961165887876608,1,16,0.968826709466821,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Heart Rate by Cardiac Conduction (GO:0086091)",0.961187070483202,3,31,0.956896105085469,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Cellular Response to Heat (GO:1900034)",0.96121830092253,1,16,0.968826709466821,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Phosphatidic Acid Biosynthetic Process (GO:0006654)",0.961267434949433,3,30,0.949445661073835,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Microfibril (GO:0001527)",0.961295096260327,1,13,0.940247532818424,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::MiRNA Processing (GO:0035196)",0.961308252847021,3,35,0.977564125519184,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Interferon-Beta Production (GO:0032648)",0.961327410659216,6,53,0.96101489696281,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Monoatomic Ion Transport (GO:0043271)",0.961383956171142,1,15,0.961275858982644,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Defense Response to Virus (GO:0050688)",0.961394634016387,1,17,0.974905680759422,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Proteoglycan Biosynthetic Process (GO:0030166)",0.961416191014953,7,57,0.945654471349259,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Xenobiotic Transport (GO:0042908)",0.961455482072169,1,15,0.961275858982644,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Glucose Homeostasis (GO:0042593)",0.961531334795622,9,70,0.946176727918051,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::NLS-bearing Protein Import Into Nucleus (GO:0006607)",0.961535021753245,1,19,0.983739394711659,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Fatty Acid Biosynthetic Process (GO:0042304)",0.961701038334779,2,23,0.955120658398525,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::B Cell Activation (GO:0042113)",0.961749589438802,10,81,0.967374375485776,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Macromolecule Metabolic Process (GO:0010604)",0.961820438761287,3,30,0.949445661073835,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Outward Rectifier Potassium Channel Activity (GO:0015271)",0.961913801729238,1,14,0.951896923024818,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Synaptic Transmission (GO:0050806)",0.962017302112021,9,68,0.933306126413949,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Cell Cycle Process (GO:0010564)",0.962134368469917,20,145,0.971544346715149,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Potassium Ion Transport (GO:0043268)",0.962200315873427,1,14,0.951896923024818,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Protein Serine/Threonine/Tyrosine Kinase Activity (GO:0004712)",0.962220020091844,2,23,0.955120658398525,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Gated Channel Activity (GO:0022836)",0.962235590076532,1,14,0.951896923024818,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Desmosome (GO:0030057)",0.962270229224067,1,17,0.974905680759422,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cilium Movement Involved in Cell Motility (GO:0060294)",0.962357745823729,1,17,0.974905680759422,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Hexose Stimulus (GO:0071331)",0.962621860029419,2,23,0.955120658398525,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Focal Adhesion (GO:0005925)",0.962794577272662,48,300,0.949269791961058,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Collagen Biosynthetic Process (GO:0032964)",0.962844508537874,1,13,0.940247532818424,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Lysophosphatidic Acid Acyltransferase Activity (GO:0042171)",0.963235547861934,2,23,0.955120658398525,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Retinoic Acid Receptor Signaling Pathway (GO:0048384)",0.963385123199459,1,14,0.951896923024818,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Interleukin-13 Production (GO:0032736)",0.963442526839261,1,14,0.951896923024818,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Cell Migration (GO:0030335)",0.963721757733311,44,277,0.948351416160339,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Pigment Granule (GO:0048770)",0.963764057391489,2,23,0.955120658398525,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Muscle Tissue Morphogenesis (GO:0060415)",0.963792762351409,1,13,0.940247532818424,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Myelination (GO:0031641)",0.96390965661131,2,23,0.955120658398525,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Dendrite Development (GO:0050773)",0.963917093779125,4,40,0.966358464887475,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::G Protein-Coupled Acetylcholine Receptor Signaling Pathway (GO:0007213)",0.963929240040003,1,14,0.951896923024818,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Phospholipase Activity (GO:0120569)",0.963940713582429,1,15,0.961275858982644,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Stress-activated MAPK Cascade (GO:0051403)",0.964191097124478,1,15,0.961275858982644,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Membrane Repolarization (GO:0086009)",0.964226866457906,1,15,0.961275858982644,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Metalloexopeptidase Activity (GO:0008235)",0.964280997181444,4,42,0.975111197710755,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Dendritic Spine Morphogenesis (GO:0061001)",0.964448700588249,3,31,0.956896105085469,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Tissue Remodeling (GO:0034103)",0.964504175086367,1,15,0.961275858982644,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::COPII-coated Vesicle Cargo Loading (GO:0090110)",0.96453518459172,1,17,0.974905680759422,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Interferon-Alpha Production (GO:0032647)",0.964696360477328,2,26,0.974004733827233,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173)",0.964771883045325,4,41,0.971042894059503,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Motile Cilium Assembly (GO:0044458)",0.964876881942348,1,16,0.968826709466821,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Homotypic Cell-Cell Adhesion (GO:0034112)",0.9648813946475,1,17,0.974905680759422,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Protein Kinase Activator Activity (GO:0030295)",0.964910741927028,12,95,0.971107443013021,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Cell-substrate Junction (GO:0030055)",0.965007422277727,49,306,0.950232240384354,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Lipid Droplet Formation (GO:0140042)",0.96509545492906,1,15,0.961275858982644,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Cell Cycle G1/S Phase Transition (GO:1902807)",0.965096721559764,3,34,0.973529616257489,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Neural Precursor Cell Proliferation (GO:2000177)",0.96524169182447,1,16,0.968826709466821,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Autophagosome (GO:0005776)",0.965332961087259,11,88,0.969251098257115,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Stress-Activated Protein Kinase Signaling Cascade (GO:0070304)",0.965421114712895,1,16,0.968826709466821,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Protein Kinase Activity (GO:0045859)",0.965480823805723,5,49,0.973988300936261,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705)",0.96550577327916,3,33,0.968812352265744,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Response to Oxidative Stress (GO:1902882)",0.96553142674821,1,15,0.961275858982644,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Neurotransmitter Secretion (GO:0046928)",0.965611784498584,3,34,0.973529616257489,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Amyloid Precursor Protein Catabolic Process (GO:1902993)",0.965628325933398,2,24,0.962542359597835,"GO_Biological_Process_2026",1,1,"n.s."
