Gene_set,Term,P-value,Adjusted P-value,P-value (naive),Adjusted P-value (naive),Odds Ratio,numDEInCat,numInCat,classification,Genes
GO_Biological_Process_2026,Iron-sulfur Cluster Assembly (GO:0016226),3.30939889723706e-05,0.004015854253667665,3.0476491841753e-05,0.003939417836762246,5.674962013119371,15,26,GC-robust,BOLA3;CIAO1;CIAO2A;CIAO2B;CIAPIN1;FDX2;FXN;GLRX5;HSCB;ISCA1;ISCA2;ISCU;NDUFAB1;NFU1;NUBP2
GO_Biological_Process_2026,Metallo-sulfur Cluster Assembly (GO:0031163),3.30939889723706e-05,0.004015854253667665,3.0476491841753e-05,0.003939417836762246,5.674962013119371,15,26,GC-robust,BOLA3;CIAO1;CIAO2A;CIAO2B;CIAPIN1;FDX2;FXN;GLRX5;HSCB;ISCA1;ISCA2;ISCU;NDUFAB1;NFU1;NUBP2
GO_Biological_Process_2026,7-Methylguanosine Cap Hypermethylation (GO:0036261),3.46687478405609e-05,0.004041968130587748,8.60431890463849e-05,0.009653071737166124,16.630164868715653,8,10,GC-robust,LSM10;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG
GO_Biological_Process_2026,RNA Capping (GO:0036260),3.46687478405609e-05,0.004041968130587748,8.60431890463849e-05,0.009653071737166124,16.630164868715653,8,10,GC-robust,LSM10;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG
GO_Cellular_Component_2026,Oligosaccharyltransferase Complex A (GO:0160226),0.0002489949570425,0.0042329142697224995,0.0003424118914117,0.006021726366205758,14.54843304843305,7,9,GC-robust,DAD1;DDOST;KRTCAP2;OST4;OSTC;RPN2;TMEM258
GO_Cellular_Component_2026,U2 snRNP (GO:0005686),0.0004088057805474,0.006725514454166903,0.0006328434930961,0.009780308529667,5.082801538809686,11,20,GC-robust,PHF5A;RBMX2;SF3B5;SNRPB;SNRPB2;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPG;SNRPN
GO_Cellular_Component_2026,Cytoplasmic Vesicle Lumen (GO:0060205),0.0004616825759071,0.007358066053519406,0.000329030024239,0.0059930468700675,2.200172935581496,38,110,GC-robust,A1BG;APRT;ARPC5;C1ORF35;CCT8;CFD;CSNK2B;CSTB;DYNLT1;EEF1A1;EPX;GHDC;GMFG;GSTP1;GZMB;HMGB1;HSP90AA1;HSP90AB1;HSPA6;HSPA8;MIF;POMC;PPIA;PPIE;PRDX4;PRF1;PSMA5;PSMB1;PSMC3;PSMD6;PSMD7;S100A11;S100A8;S100A9;S100P;SERPINB1;SRP14;XRCC6
GO_Biological_Process_2026,Antimicrobial Humoral Immune Response Mediated by Antimicrobial Peptide (GO:0061844),6.59573966819908e-05,0.007414158632907114,0.0001124091332168,0.011935441180483801,3.192827004219409,23,53,GC-robust,ANG;CAMP;CCL20;CCL28;CCL4;CCL5;F2;FAM3A;FAU;GAPDH;GNLY;HMGN2;LEAP2;LGALS3;POMC;RNASE6;RPL30;RPL39;RPS19;S100A9;TOR2A;XCL1;XCL2
GO_Biological_Process_2026,Mitochondrial Respirasome Assembly (GO:0097250),6.60865132095656e-05,0.007414158632907114,9.24018540009938e-05,0.010174470812776094,29.0982905982906,7,8,GC-robust,COX7A2L;HIGD1A;HIGD1B;HIGD2A;MTLN;RAB5IF;STMP1
GO_Biological_Process_2026,Protein Insertion Into Mitochondrial Inner Membrane (GO:0045039),6.91512292841457e-05,0.007614318691176487,8.55549255676476e-05,0.009653071737166124,7.625322471147318,11,17,GC-robust,BCS1L;NDUFA13;ROMO1;TIMM10;TIMM13;TIMM22;TIMM29;TIMM8A;TIMM8B;TIMM9;TMEM126A
GO_Biological_Process_2026,Cellular Response to Superoxide (GO:0071451),9.17026434308092e-05,0.0099138894152653,8.60431890463849e-05,0.009653071737166124,16.630164868715653,8,10,GC-robust,ADPRS;CCS;NOS3;NQO1;PARK7;PRDX1;PRDX2;SOD1
GO_Biological_Process_2026,Ribosome Assembly (GO:0042255),0.0001042275962829,0.011066737276752205,0.0001041145291697,0.011255727098964293,3.9434717734577114,18,37,GC-robust,BRIX1;C1QBP;EIF1AX;EIF6;ERAL1;FAU;MPV17L2;MRPS2;NOP53;NPM1;RPL11;RPL5;RPS14;RPS19;RPS28;RPSA;RRS1;SBDS
GO_Cellular_Component_2026,"RNA Polymerase II, Holoenzyme (GO:0016591)",0.0008715116719698,0.01346881674862418,0.0026206098871849,0.033412776061607474,2.3349550339113025,23,64,GC-robust,CDK7;GTF2A2;GTF2H3;GTF2H5;PEX2;POLR2C;POLR2E;POLR2F;POLR2G;POLR2H;POLR2I;POLR2J;POLR2K;POLR2L;SKIC8;TADA3;TAF10;TAF11;TAF12;TAF13;TAF9;TAF9B;TCEA1
GO_Cellular_Component_2026,Intracellular Organelle Lumen (GO:0070013),0.0009591952958866,0.014387929438299,0.0007144209303687,0.0107163139555305,1.387781951498669,198,797,GC-robust,A1BG;ACAA2;ACADM;ACAN;ACAT1;ADPRS;ALAS2;ALKBH7;AMT;APEH;ARL2;ARPC5;ATP5F1A;ATP5F1B;ATP5F1C;ATP5F1D;ATP5F1E;ATP5PB;AURKAIP1;BLOC1S1;BOLA3;C1ORF35;C1QBP;CAMP;CCT8;CD63;CFD;CLPP;CMC1;CNN2;CNPY3;COL17A1;COL9A3;COMMD3;COQ5;CSKMT;CSNK2B;CST3;CSTB;CTSD;CTSL;DARS2;DBI;DYNLT1;ECH1;ECHS1;ECI1;EEF1A1;ENAM;ERAL1;ERP29;ESD;ETFB;ETFBKMT;ETHE1;F2;FAHD1;FASTK;FDX1;FDX2;FLAD1;FOLR3;FXN;GADD45GIP1;GLRX5;GMFG;GPX7;GRPEL1;GSDMD;GSTK1;GSTP1;GSTZ1;GUSB;HAGH;HMGB1;HSD17B8;HSP90AA1;HSP90AB1;HSPA1A;HSPA1B;HSPA6;HSPA8;HSPE1;HYKK;IDH2;IDH3B;IDH3G;IGFBP4;ILF2;ISCA1;ISCA2;ISCU;ITIH2;JMJD8;LAMB1;LGALS1;LIAS;LIPT1;LIPT2;MALSU1;MANF;MAPK3;MCAT;MDH2;MIF;MMAB;MMP11;MMRN2;MPST;MRM1;MRPL12;MRPL32;MRPL58;MRPS10;MRPS15;MRPS2;MTG1;MTHFS;MUC12;MUC6;MYDGF;MZB1;NAXE;NDUFA9;NDUFAB1;NDUFAF8;NDUFB8;NDUFS2;NDUFS3;NDUFS7;NDUFS8;NFU1;NIPSNAP1;NIT2;NME4;NUDT1;NUDT13;NUDT2;OAT;OMD;PDAP1;PDIA4;PIN4;PODXL2;POLDIP2;PPIA;PPIE;PRDX3;PRDX4;PRDX5;PROZ;PSMA5;PSMB1;PSMC3;PSMD6;PSMD7;PTCD1;PUSL1;RBFA;RDH5;REXO2;RIDA;RNASEH1;RNASET2;RPS3;RPUSD3;SARS2;SDF4;SDHAF1;SDHAF3;SDHB;SELENOF;SELENOM;SHISA5;SHMT2;SIRT3;SIRT4;SLIRP;SMDT1;SOD1;SPARCL1;SRP14;SSBP1;STAR;TEFM;TFAM;TFB2M;TIMP1;TOR2A;TOR3A;TRMT10C;TSPAN33;TST;TXN2;UQCC2;UQCRFS1;XRCC6;YRDC
GO_Cellular_Component_2026,Secretory Granule Lumen (GO:0034774),0.0010166686467386,0.01477362094313475,0.0005376401779661,0.00856864033633472,1.6842220742668643,77,268,GC-robust,A1BG;AGA;APRT;ARG1;ARPC5;C1ORF35;C6ORF120;CAMP;CCT2;CCT8;CFD;CNN2;CSNK2B;CSTB;CTSD;CTSW;DPP7;DYNLT1;EEF1A1;EPX;FABP5;FOLR3;FTL;GHDC;GMFG;GRN;GSDMD;GSTP1;GUSB;HEBP2;HMGB1;HSP90AA1;HSP90AB1;HSPA6;HSPA8;ILF2;LGALS3BP;MAGED2;MIF;NAPRT;NIT2;NPC2;ORM2;PA2G4;PLAC8;POMC;PPIA;PPIE;PRDX4;PRDX6;PRSS2;PRSS57;PSMA5;PSMB1;PSMC3;PSMD6;PSMD7;PTGES2;RETN;RNASET2;S100A11;S100A8;S100A9;S100P;SERPINB1;SERPINE1;SRGN;SRP14;TEX264;TIMP1;TMSB4X;TRAPPC1;TUBB;TUBB4B;VAT1;VEGFB;XRCC6
GO_Cellular_Component_2026,Cytoplasmic Side of Rough Endoplasmic Reticulum Membrane (GO:0098556),0.0010428438312801,0.01477362094313475,0.0017071262780086,0.022911431625904897,20.776037428803907,5,6,GC-robust,ALG5;RPL27;RPS26;RPS28;RPS29
GO_Biological_Process_2026,"Negative Regulation of mRNA Splicing, via Spliceosome (GO:0048025)",0.000174107438513,0.018162154901724528,0.0002627050633575,0.02740428608287184,4.480412597388347,14,27,GC-robust,C1QBP;PCBP4;SAP18;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SRSF10;SRSF12;SRSF6;SRSF7
GO_Cellular_Component_2026,Ribonuclease MRP Complex (GO:0000172),0.0015521417937434,0.021394386886733348,0.0013270135469778,0.0187993585821855,12.467548321464903,6,8,GC-robust,POP4;POP5;POP7;RPP25;RPP25L;RPP40
GO_Biological_Process_2026,Antimicrobial Humoral Response (GO:0019730),0.0002168410231294,0.022187064785892305,0.0002802017500984,0.02872551044974287,2.7072931562819202,26,66,GC-robust,ANG;CAMP;CCL20;CCL28;CCL4;CCL5;F2;FAM3A;FAU;GAPDH;GNLY;HLA-E;HMGN2;JCHAIN;LEAP2;LGALS3;POMC;PRSS2;RNASE6;RPL30;RPL39;RPS19;S100A9;TOR2A;XCL1;XCL2
GO_Biological_Process_2026,"CD8-positive, Alpha-Beta T Cell Homeostasis (GO:0160165)",0.000220154191451,0.022187064785892305,0.0004234783904276,0.03913688245315575,7.483998371335504,9,14,GC-robust,PSMA4;PSMA5;PSMA7;PSMB1;PSMB2;PSMB3;PSMB4;PSMB8;PSMB9
GO_Biological_Process_2026,Formation of Cytoplasmic Translation Initiation Complex (GO:0001732),0.0002346434738077,0.02325316825434307,0.0004234783904276,0.03913688245315575,7.483998371335504,9,14,GC-robust,EIF3D;EIF3E;EIF3F;EIF3G;EIF3H;EIF3I;EIF3K;EIF3L;EIF3M
GO_Biological_Process_2026,Negative Regulation of mRNA Processing (GO:0050686),0.0002675656765031,0.02608107397520381,0.0004278333937866,0.03913688245315575,4.160179335642959,14,28,GC-robust,C1QBP;PCBP4;SAP18;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SRSF10;SRSF12;SRSF6;SRSF7
GO_Cellular_Component_2026,TIM23 Mitochondrial Import Inner Membrane Translocase Complex (GO:0005744),0.0020157559706255,0.026237963953348202,0.0026202558387849,0.033412776061607474,5.542302734242486,8,14,GC-robust,DNAJC15;DNAJC19;GRPEL1;ROMO1;TIMM10;TIMM17A;TIMM17B;TIMM50
GO_Cellular_Component_2026,"RNA Polymerase II, Core Complex (GO:0005665)",0.0020241793548913,0.026237963953348202,0.0016283032069326,0.0224441793388007,5.345189623080502,9,16,GC-robust,POLR2C;POLR2E;POLR2F;POLR2G;POLR2H;POLR2I;POLR2J;POLR2K;POLR2L
GO_Cellular_Component_2026,Cytolytic Granule (GO:0044194),0.0020578795257528,0.026237963953348202,0.0013270135469778,0.0187993585821855,12.467548321464903,6,8,GC-robust,GNLY;GZMB;LAMP1;NKG7;PRF1;STXBP2
GO_Biological_Process_2026,Positive Regulation of Intrinsic Apoptotic Signaling Pathway by P53 Class Mediator (GO:1902255),0.0002765913461854,0.026526002329328845,0.0004010547772452,0.038462446862902566,24.936317395727364,6,7,GC-robust,EIF5A;MYC;PDCD5;RPL26;RPS7;UBB
GO_Biological_Process_2026,ATP Synthesis Coupled Electron Transport (GO:0042773),0.000301325049716,0.028439345168433907,0.0003422914880385,0.03337673944809783,inf,5,5,GC-robust,NDUFA12;NDUFB6;NDUFS2;NDUFV1;NDUFV3
