Gene_set,Term,P-value,Adjusted P-value,P-value (naive),Adjusted P-value (naive),Odds Ratio,numDEInCat,numInCat,classification,Genes
GO_Cellular_Component_2026,Extracellular Vesicle (GO:1903561),1.55489529340985e-17,1.3216609993983725e-15,9.66906065754514e-19,8.21870155891337e-17,1.8418182360508955,463,1632,GC-robust,A2M;AARS1;ABHD14B;ACAT1;ACP1;ACTB;ACTG1;ACTR1B;ADH5;AGT;AHCY;AHSA1;AKR1A1;AKR1B1;AKR1C4;AKR7A2;ALK;ALYREF;AMN;ANGPTL6;ANP32B;AP2M1;APEH;APRT;ARF3;ARF5;ARF6;ARHGDIA;ARL3;ARPC1A;ARPC1B;ARPC2;ARPC3;ARPC4;ARPC5;ARPC5L;ARRDC1;ARSA;ASL;ATP1A3;ATP5F1A;ATP5F1B;ATP6AP1;ATP6AP2;ATP6V0C;ATP6V1F;ATP6V1G1;AUP1;AXL;B3GAT3;B4GALT3;BAG6;BAX;BRK1;BSG;BST2;BTG2;C2;CA1;CA6;CALB1;CALR;CAMP;CAPG;CAPN1;CAPNS1;CAPZA1;CBR1;CCT3;CCT7;CCT8;CD37;CD48;CD63;CD70;CD79B;CD81;CDC37;CETP;CFD;CFL1;CHID1;CHMP1A;CHMP2A;CHMP3;CHMP5;CHST14;CIB1;CKB;CLIC1;CLIC3;CLN5;CMPK1;CNP;COASY;COL6A2;CORO1A;CORO1B;CPB2;CPNE1;CPNE3;CPNE5;CPNE7;CRB2;CRB3;CRTC2;CSNK2B;CST3;CSTB;CTSD;CTSF;CTSL;CUTA;DBI;DCXR;DDAH2;DDT;DDX19B;DNAJB9;DNASE2;DNPH1;DPP3;DPP7;DSTN;DUT;ECH1;EDIL3;EEF1A1;EEF1G;EEF2;EFEMP2;EIF2S3;EIF3E;EIF3I;EIF6;EMILIN1;ENO1;EPS8L2;EPX;ESD;FABP3;FABP5;FBL;FBLN5;FCER2;FCGR3A;FLNA;FTL;FURIN;FUT2;FUZ;FXYD2;G6PD;GALK1;GALM;GANAB;GAPDH;GBA1;GEMIN4;GET3;GFUS;GGCT;GIPC1;GLOD4;GLRX;GMPPA;GNAI2;GNAS;GNB2;GNPDA1;GNPTG;GPI;GPRC5D;GPX4;GRN;GSS;GSTK1;GSTP1;GUSB;H2AC11;H2AC12;H2AC14;H2AC20;H2AC25;H2AC4;H2AC6;H2AJ;H2AX;H2AZ1;H2AZ2;H2BC10;H2BC9;H3-3A;HEBP2;HINT1;HLA-C;HLA-DRA;HLA-E;HNRNPA1;HPRT1;HSP90AA1;HSP90AB1;HSPA1A;HSPA1B;HSPA6;HSPA8;HSPB1;HSPE1;HYAL1;ICAM3;IDH2;IGSF8;ITGB2;ITGB4;ITIH2;ITM2B;ITM2C;JCHAIN;KHK;KLK1;KRT10;KRT18;KRT7;LAMA3;LAMB1;LAMP1;LAMTOR1;LCAT;LCK;LDHA;LDHB;LGALS1;LGALS3;LGALS3BP;LMAN2;LRRN4;LTBP3;LYPLA2;MAN1B1;MARCKSL1;MAT2B;MDH2;METRNL;MIF;MOGS;MPI;MPST;MVB12A;MYH10;MYL12A;MYL12B;MYL6;MYL6B;NACA;NAGLU;NAPRT;NAXE;NEDD8;NHERF1;NHERF2;NID2;NIT2;NME1;NME2;NPC2;NT5C;NUCB1;NUCB2;NUDT5;NUTF2;ORM2;OTUB1;PA2G4;PARK7;PCBD1;PCYOX1;PDCD2;PDCD5;PDCD6;PDZK1;PEBP1;PFN1;PGAP6;PGLS;PGLYRP2;PHPT1;PKD1L3;PKM;PLAT;PLEKHA7;PMEL;PMVK;PODXL;PPA1;PPIA;PPIB;PPL;PPP1CA;PPP1R7;PPT1;PRDX1;PRDX2;PRDX4;PRDX5;PRDX6;PROCR;PROZ;PRXL2B;PSMA4;PSMA7;PSMB1;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB8;PSMB9;PSMC5;PSMD3;PSMD7;PSME1;PSME2;PTGDS;RAB11B;RAB13;RAB34;RAB4A;RAB5C;RAC1;RAC2;RACK1;RAN;RAP2B;RARRES1;RBP5;RHOA;RHOG;RIDA;RNASET2;RNH1;RPL10A;RPL11;RPL12;RPL14;RPL22;RPL23;RPL23A;RPL24;RPL26;RPL26L1;RPL27;RPL28;RPL3;RPL30;RPL31;RPL34;RPL35A;RPL37A;RPL4;RPL5;RPLP0;RPLP2;RRAS;RUVBL2;S100A10;S100A11;S100A4;S100A6;S100A8;S100A9;S100P;SAT2;SCAMP2;SCAMP3;SCGB3A1;SCRN2;SDF4;SEC14L3;SERBP1;SERPINB1;SERPINB6;SH3BGRL3;SHMT1;SHMT2;SIT1;SLC1A5;SLC22A5;SLC23A1;SLC25A1;SLC25A3;SLC2A1;SLC35F6;SLC3A2;SLC44A2;SLC44A4;SLC5A2;SMPD1;SMS;SNF8;SNRPD2;SNX3;SOD1;SQSTM1;SRI;SRSF7;SSBP1;SSR4;STK25;STXBP2;SUB1;SYNGR2;SYPL1;SYTL1;TAF6L;TAGLN2;TALDO1;TAX1BP3;TGM4;TIMP1;TMC6;TMED9;TMEM109;TMEM256;TMEM59;TOR1A;TOR3A;TPI1;TPRG1L;TPT1;TSPO;TUBA1A;TUBA4A;TUBB;TUBB4A;TUBB4B;TUFM;TWF2;TXN;TXNDC17;UBA52;UBB;UBC;UBE2D2;UBE2V2;UBXN6;UFC1;UPK1B;VAMP5;VAMP8;VASP;VAT1;VDAC1;VDAC3;VIM;VMO1;VPS25;VPS28;WNT4;YBX1;YWHAB;YWHAH;ZG16B
GO_Biological_Process_2026,Protein Metabolic Process (GO:0019538),4.72154310380883e-18,2.002608782172631e-15,3.00854847986033e-18,1.2760543481007599e-15,2.6048129416275634,179,491,GC-robust,ACHE;ADAM8;AIP;AKT2;APEH;APH1A;ATG4D;B4GALT7;BOLA3;C2;CALR;CAMP;CAPN1;CAPN15;CAPNS1;CASP4;CASP6;CCS;CDC34;CDC37;CELA1;CELA2B;CFD;CIAO1;CIAO2B;CISD1;CISD3;CLN5;CLPP;CPB2;CPNE1;CTSD;CTSF;CTSL;CTSW;DHPS;DPP3;DPP7;EEF1A1;EEF1A2;EMD;FAU;FBXL2;FBXL6;FBXO2;FDXR;FKBP1A;FKBP1B;FURIN;FXN;GLRX5;GZMA;GZMB;GZMH;GZMM;HSP90AA1;ISCA2;LMF2;LONP1;MCRS1;MRPL10;MRPL11;MRPL12;MRPL18;MRPL22;MRPL23;MRPL24;MRPL27;MRPL28;MRPL34;MRPL35;MRPL36;MRPL41;MRPL43;MRPL51;MRPL52;MRPL55;MRPL9;MRPS12;MRPS15;MRPS16;MRPS17;MRPS18B;MRPS21;MRPS33;MRPS7;MSRB1;MSRB2;NAA10;NAALAD2;NACA;NEDD8;NPEPL1;NSG1;PAPPA;PARK7;PARL;PARP1;PLAT;PPT1;PROZ;PRRG2;PRSS21;PRSS57;PSENEN;PSMB1;PSMB5;PSMC4;RABGGTA;RNF5;RNPEPL1;RPL10;RPL10A;RPL11;RPL12;RPL13;RPL13A;RPL14;RPL15;RPL17;RPL18;RPL18A;RPL19;RPL21;RPL22;RPL23;RPL23A;RPL24;RPL26;RPL27;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL31;RPL32;RPL34;RPL35;RPL35A;RPL36;RPL36A;RPL37;RPL37A;RPL38;RPL39;RPL4;RPL41;RPL5;RPL6;RPL7;RPL7A;RPL8;RPL9;RPLP0;RPLP1;RPLP2;RPN2;SEC11A;SEC11C;SEPHS1;SERP1;SPCS1;SPCS2;SPCS3;SQSTM1;SVBP;THBD;UBA52;UBE2D2;UBE2I;UBE2L3;UBE2L6;UBE2M;UBE2S;UBL4A;UBL5;UCHL3;USE1
GO_Biological_Process_2026,"Mitochondrial Electron Transport, NADH to Ubiquinone (GO:0006120)",1.05251993319498e-17,4.166575575541195e-15,1.69226716992851e-17,6.699121636690328e-15,33.4181568088033,30,34,GC-robust,NDUFA1;NDUFA2;NDUFA3;NDUFA5;NDUFA6;NDUFA7;NDUFA8;NDUFA9;NDUFAB1;NDUFAF1;NDUFB1;NDUFB10;NDUFB2;NDUFB3;NDUFB4;NDUFB5;NDUFB6;NDUFB7;NDUFB8;NDUFB9;NDUFC1;NDUFC2;NDUFS2;NDUFS3;NDUFS5;NDUFS6;NDUFS7;NDUFS8;NDUFV1;NDUFV2
GO_Biological_Process_2026,Mitochondrial Respiratory Chain Complex Assembly (GO:0033108),3.1598272880115e-17,1.172690902263268e-14,4.5959364826772e-16,1.6053335784786595e-13,6.405505067178264,53,90,GC-robust,ATP23;ATP5F1D;BCS1L;CMC1;COA3;COA5;COA6;COA8;COX14;COX16;COX17;COX7A2L;DMAC1;DMAC2;ECSIT;FMC1;FXN;HIGD1A;HIGD1B;HIGD2A;LYRM2;MTLN;NDUFA13;NDUFA6;NDUFAF1;NDUFAF3;NDUFAF4;NDUFAF8;NDUFC2;NDUFS2;NDUFS3;NDUFS5;NDUFS7;NDUFS8;OCIAD2;OXA1L;PET100;PET117;RAB5IF;SDHAF1;SDHAF2;SDHAF3;SMIM20;STMP1;SURF1;TMEM126A;TMEM126B;TMEM223;TMEM70;UQCC2;UQCC3;UQCC4;UQCRFS1
GO_Biological_Process_2026,Aerobic Respiration (GO:0009060),1.6702237178640702e-15,5.833993198045205e-13,3.8034639972173e-15,1.1292484607738164e-12,5.176647072399234,59,110,GC-robust,ATP5F1C;ATP5F1D;BLOC1S1;COX7A2;CSKMT;ENO1;GAPDH;GPI;IDH2;IDH3B;IDH3G;KGD4;LDHA;MDH2;NDUFA1;NDUFA11;NDUFA12;NDUFA13;NDUFA2;NDUFA3;NDUFA5;NDUFA6;NDUFA7;NDUFA8;NDUFA9;NDUFAB1;NDUFB1;NDUFB10;NDUFB11;NDUFB2;NDUFB3;NDUFB4;NDUFB5;NDUFB6;NDUFB7;NDUFB8;NDUFB9;NDUFC1;NDUFC2;NDUFS2;NDUFS3;NDUFS5;NDUFS6;NDUFS7;NDUFS8;NDUFV1;NDUFV2;OXA1L;PKM;SDHAF2;SDHC;SDHD;SIRT3;SURF1;TPI1;UCP2;UQCRB;UQCRC1;UQCRH
GO_Biological_Process_2026,Mitochondrial Gene Expression (GO:0140053),2.3255644178412303e-15,7.671778618411793e-13,3.1070361119123803e-15,9.710305490808271e-13,5.425414120591917,57,104,GC-robust,AURKAIP1;CHCHD1;FASTK;GADD45GIP1;MRPL10;MRPL11;MRPL12;MRPL14;MRPL15;MRPL16;MRPL17;MRPL18;MRPL2;MRPL20;MRPL21;MRPL22;MRPL23;MRPL24;MRPL27;MRPL28;MRPL33;MRPL34;MRPL35;MRPL36;MRPL39;MRPL4;MRPL40;MRPL41;MRPL43;MRPL45;MRPL47;MRPL49;MRPL51;MRPL52;MRPL53;MRPL54;MRPL55;MRPL57;MRPL58;MRPL9;MRPS10;MRPS12;MRPS15;MRPS16;MRPS17;MRPS18B;MRPS2;MRPS21;MRPS23;MRPS26;MRPS28;MRPS33;MRPS34;MRPS7;OXA1L;POLRMT;TUFM
GO_Biological_Process_2026,Striated Muscle Contraction (GO:0006941),2.72208896244785e-15,8.507244346850176e-13,2.01750937514118e-16,7.487481668492705e-14,7.209774000386323,50,81,GC-robust,CHRNB1;JSRP1;KCNH2;LMOD3;RPL10;RPL10A;RPL11;RPL12;RPL13;RPL13A;RPL14;RPL15;RPL17;RPL18;RPL18A;RPL19;RPL21;RPL23;RPL23A;RPL24;RPL27;RPL27A;RPL28;RPL29;RPL30;RPL31;RPL32;RPL34;RPL35;RPL35A;RPL36;RPL36A;RPL37;RPL37A;RPL38;RPL39;RPL4;RPL41;RPL5;RPL6;RPL7;RPL7A;RPL8;RPL9;RPLP0;RPLP1;RPLP2;TCAP;TNNC1;UBA52
GO_Biological_Process_2026,Muscle Contraction (GO:0006936),3.4039929582178305e-15,9.9487637804707e-13,3.1070361119123803e-15,9.710305490808271e-13,5.425414120591917,57,104,GC-robust,CHRNB1;EMD;GALR2;GAMT;GLRA1;LMOD2;LMOD3;MYL11;MYL6;MYL6B;RPL10;RPL10A;RPL11;RPL12;RPL13;RPL13A;RPL14;RPL15;RPL17;RPL18;RPL18A;RPL19;RPL21;RPL23;RPL23A;RPL24;RPL27;RPL27A;RPL28;RPL29;RPL30;RPL31;RPL32;RPL34;RPL35;RPL35A;RPL36;RPL36A;RPL37;RPL37A;RPL38;RPL39;RPL4;RPL41;RPL5;RPL6;RPL7;RPL7A;RPL8;RPL9;RPLP0;RPLP1;RPLP2;SNTA1;TCAP;TNNC1;UBA52
GO_Biological_Process_2026,Mitochondrial Translation (GO:0032543),3.5184243750401602e-15,9.9487637804707e-13,1.3784298691478401e-14,3.897674553809464e-12,5.346663191346453,55,101,GC-robust,AURKAIP1;CHCHD1;GADD45GIP1;MRPL10;MRPL11;MRPL12;MRPL14;MRPL15;MRPL16;MRPL17;MRPL18;MRPL2;MRPL20;MRPL21;MRPL22;MRPL23;MRPL24;MRPL27;MRPL28;MRPL33;MRPL34;MRPL35;MRPL36;MRPL39;MRPL4;MRPL40;MRPL41;MRPL43;MRPL45;MRPL47;MRPL49;MRPL51;MRPL52;MRPL53;MRPL54;MRPL55;MRPL57;MRPL58;MRPL9;MRPS10;MRPS12;MRPS15;MRPS16;MRPS17;MRPS18B;MRPS2;MRPS21;MRPS23;MRPS26;MRPS28;MRPS33;MRPS34;MRPS7;OXA1L;TUFM
GO_Cellular_Component_2026,Mitochondrial Intermembrane Space (GO:0005758),6.160829197233959e-11,4.488604129413313e-09,2.98150266305453e-10,2.172237654511158e-08,5.319306692344727,37,68,GC-robust,AKT1;ARL2;BLOC1S1;CHCHD10;CHCHD2;CHCHD5;CMC1;CMC4;COA4;COA6;COX17;COX4I1;COX5A;COX6C;CYCS;HAX1;NDUFA8;NDUFB7;NME4;PPOX;PRELID1;PRELID3B;REXO2;SOD1;STAR;STMP1;STOML2;THOP1;TIMM10;TIMM10B;TIMM13;TIMM29;TIMM8A;TIMM8B;TIMM9;TRIAP1;UQCC2
GO_Biological_Process_2026,Protein-RNA Complex Assembly (GO:0022618),2.8819078010632603e-10,7.778531146688019e-08,1.00761549374384e-08,2.6014003486308356e-06,2.9020511391645414,63,160,GC-robust,ABT1;CLP1;COIL;EIF2S3;EIF3D;EIF3E;EIF3F;EIF3G;EIF3I;EIF3K;EIF3L;EIF3M;EIF6;ERAL1;FAU;GEMIN2;GEMIN4;GEMIN6;HSP90AA1;HSP90AB1;ISY1;LSM2;LSM3;LSM4;LSM5;LSM6;LSM7;LSM8;MCTS1;NOP53;PHF5A;PRPF31;PTGES3;PUF60;RBM42;RPL11;RPL5;RRS1;SCNM1;SF3A2;SF3B4;SF3B5;SF3B6;SNRNP25;SNRNP35;SNRPA;SNRPB;SNRPB2;SNRPC;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNU13;SRSF6;STRAP;TSSC4;TXNL4A;TXNL4B;USP39;XAB2
GO_Cellular_Component_2026,Spliceosomal tri-snRNP Complex (GO:0097526),1.3950209401088802e-09,7.905118660616987e-08,7.03165549042155e-09,3.984604777905545e-07,8.891990846681923,22,33,GC-robust,CD2BP2;LSM2;LSM3;LSM4;LSM5;LSM6;LSM7;LSM8;PRPF31;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNRPN;SNU13;TXNL4A;TXNL4B;USP39;ZMAT2
GO_Cellular_Component_2026,U4/U6 X U5 tri-snRNP Complex (GO:0046540),1.3950209401088802e-09,7.905118660616987e-08,7.03165549042155e-09,3.984604777905545e-07,8.891990846681923,22,33,GC-robust,CD2BP2;LSM2;LSM3;LSM4;LSM5;LSM6;LSM7;LSM8;PRPF31;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNRPN;SNU13;TXNL4A;TXNL4B;USP39;ZMAT2
GO_Cellular_Component_2026,Mitochondrial Matrix (GO:0005759),1.5559227543948302e-09,7.935206047413634e-08,2.48689241724996e-08,1.2683151327974797e-06,2.056737497328076,125,398,GC-robust,ABHD11;ACAT1;ALKBH7;AMT;ARL2;ATP5F1A;ATP5F1B;ATP5F1C;ATP5F1D;ATP5F1E;ATP5PB;AURKAIP1;BLOC1S1;BOLA3;C1QBP;CLPP;CMC1;COASY;COQ5;CSKMT;DARS2;DNAJC19;ECH1;ECHS1;ECI1;ERAL1;ETFB;ETFBKMT;ETHE1;FAHD1;FASTK;FDPS;FDX1;FDX2;FDXR;FLAD1;FXN;GADD45GIP1;GLRX5;GRPEL1;GSTK1;GSTZ1;HAGH;HSD17B8;HSPE1;HYKK;IDH2;IDH3B;IDH3G;ISCA2;ISCU;LIPT2;LONP1;MALSU1;MCAT;MDH2;MMAB;MPST;MRM1;MRPL11;MRPL12;MRPL18;MRPL20;MRPL28;MRPL34;MRPL35;MRPL39;MRPL40;MRPL43;MRPL49;MRPL51;MRPL57;MRPL58;MRPL9;MRPS10;MRPS12;MRPS15;MRPS2;MTG1;MTHFS;NAXE;NDUFA9;NDUFAB1;NDUFAF8;NDUFB8;NDUFS2;NDUFS3;NDUFS7;NDUFS8;NFS1;NIPSNAP1;NME4;NT5M;NUDT1;NUDT13;NUDT2;OXA1L;PDK2;PIN4;POLDIP2;POLRMT;PRDX3;PRDX5;PTCD1;PUSL1;QARS1;RBFA;REXO2;RIDA;RPUSD3;SDHAF1;SDHAF3;SHMT2;SIRT3;SMDT1;SOD1;SSBP1;STAR;TEFM;TRMT10C;TST;TXN2;UQCC2;UQCRFS1;YRDC
GO_Biological_Process_2026,Spliceosomal snRNP Assembly (GO:0000387),1.0691239515449e-09,2.760199140988529e-07,4.003845955121951e-09,1.0806744218870065e-06,4.717063684978124,36,70,GC-robust,CD2BP2;COIL;GEMIN2;GEMIN4;GEMIN6;LSM2;LSM3;LSM4;LSM5;LSM6;LSM7;LSM8;PHF5A;PRPF31;RBM42;SF3A2;SF3B4;SF3B5;SF3B6;SNRPA;SNRPB;SNRPB2;SNRPC;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNU13;SRSF12;STRAP;TSSC4;TXNL4A;TXNL4B;USP39
GO_Cellular_Component_2026,Spliceosomal snRNP Complex (GO:0097525),1.16227570979323e-08,5.388732836314066e-07,3.68857168321172e-08,1.7101559622163429e-06,5.1619069447627774,29,54,GC-robust,CD2BP2;LSM2;LSM3;LSM4;LSM5;LSM6;LSM7;LSM8;PHF5A;PRPF31;RBMX2;SF3A2;SF3B4;SF3B5;SNRPA;SNRPB;SNRPB2;SNRPC;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNRPN;SNU13;TSSC4;TXNL4A;TXNL4B
GO_Biological_Process_2026,"Mitochondrial Electron Transport, Cytochrome C to Oxygen (GO:0006123)",5.569213560387781e-09,1.3779162550659434e-06,1.94474589883762e-08,4.811625478040745e-06,inf,11,11,GC-robust,COX4I1;COX5A;COX5B;COX6A1;COX6B1;COX6C;COX7A2;COX7B;COX7C;COX8A;CYCS
GO_Biological_Process_2026,Energy Derivation by Oxidation of Organic Compounds (GO:0015980),6.995953834612811e-09,1.6616789547972346e-06,5.31124400026449e-08,1.2130064182142517e-05,7.77831159917639,21,33,GC-robust,CHCHD5;COX4I1;COX5A;COX5B;COX6A1;COX6B1;COX6C;COX7A2;COX7B;COX7C;COX8A;CYC1;CYCS;MTLN;UQCR10;UQCR11;UQCRB;UQCRC1;UQCRFS1;UQCRH;UQCRQ
GO_Cellular_Component_2026,U2-type Precatalytic Spliceosome (GO:0071005),5.95630044087959e-08,2.531427687373826e-06,4.34625670829438e-07,1.8471591010251114e-05,4.81768208886853,26,50,GC-robust,LSM2;LSM3;LSM4;LSM5;LSM6;LSM7;LSM8;MFAP1;PHF5A;PRPF31;RBMX2;RNF113A;SF3A2;SF3B4;SF3B5;SNRPB;SNRPB2;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNU13;TXNL4A;ZMAT2
GO_Biological_Process_2026,ATP Biosynthetic Process (GO:0006754),1.45247325517586e-08,3.3172254573977913e-06,2.6537905240019e-08,6.303283252609312e-06,11.42445620223398,18,25,GC-robust,ATP5F1A;ATP5F1B;ATP5F1C;ATP5F1D;ATP5F1E;ATP5MC1;ATP5MC2;ATP5MC3;ATP5ME;ATP5MF;ATP5MG;ATP5MJ;ATP5MK;ATP5PB;ATP5PD;ATP5PF;ATP5PO;NUDT2
GO_Cellular_Component_2026,Precatalytic Spliceosome (GO:0071011),1.16977012509092e-07,4.589098183048994e-06,7.28092635027798e-07,2.8563634143398228e-05,4.447422680412371,27,54,GC-robust,LSM2;LSM3;LSM4;LSM5;LSM6;LSM7;LSM8;MFAP1;PHF5A;PRPF31;RBMX2;RNF113A;SF3A2;SF3B4;SF3B5;SNRNP35;SNRPB;SNRPB2;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNU13;TXNL4A;ZMAT2
GO_Cellular_Component_2026,U2-type Spliceosomal Complex (GO:0005684),3.80864734895769e-07,1.3874358199774442e-05,6.0352537400713e-06,0.00018105761220213898,2.994447343701075,37,92,GC-robust,BCAS2;BUD31;CCDC12;CWC15;ISY1;LSM2;LSM3;LSM4;LSM5;LSM6;LSM7;LSM8;MFAP1;PHF5A;PRPF31;RBM8A;RBMX2;RNF113A;SF3A2;SF3B4;SF3B5;SF3B6;SNRPB;SNRPB2;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNRPN;SNU13;SYF2;TXNL4A;XAB2;YJU2;ZMAT2
GO_Biological_Process_2026,"RNA Splicing, via Transesterification Reactions With Bulged Adenosine as Nucleophile (GO:0000377)",6.37268861332256e-08,1.4015194439225688e-05,9.13857932365567e-06,0.0014666184871315504,2.230769230769231,63,189,GC-robust,BCAS2;BUD31;C9ORF78;CACTIN;CD2BP2;CIRBP;CRIPT;CWC15;FAM32A;FRG1;GEMIN6;HNRNPA1;HNRNPA1L3;HSPA8;ISY1;LSM2;LSM3;LSM4;LSM5;LSM6;LSM7;LSM8;MAGOH;MFAP1;PHF5A;PPIL3;PRPF31;RBM3;RBM42;RBM8A;RBMX2;RNF113A;SCNM1;SF3A2;SF3B4;SF3B5;SF3B6;SNRNP25;SNRNP35;SNRPA;SNRPB;SNRPB2;SNRPC;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNRPN;SNU13;SYF2;TXNL4A;TXNL4B;U2AF1L4;UBL5;USP39;WDR83;XAB2;YJU2;ZCRB1;ZMAT2;ZNF830
GO_Biological_Process_2026,Antimicrobial Humoral Immune Response Mediated by Antimicrobial Peptide (GO:0061844),7.34949907912536e-08,1.558618768994514e-05,4.10879693294101e-07,8.413115926828867e-05,5.052875908154132,25,47,GC-robust,CAMP;CCL20;CCL4;CCL5;FAM3A;FAU;GAPDH;GNLY;H2BC10;H2BC11;H2BC12;H2BC26;H2BC3;H2BC9;HMGN2;LEAP2;LGALS3;POMC;RPL30;RPL39;S100A12;S100A9;TOR2A;XCL1;XCL2
GO_Biological_Process_2026,Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981),8.39080297591109e-08,1.660819602365335e-05,1.12793647009688e-07,2.3920309855125978e-05,7.179610369040706,21,34,GC-robust,BCS1L;DMAC1;DMAC2;ECSIT;LYRM2;NDUFA13;NDUFA6;NDUFAF1;NDUFAF3;NDUFAF4;NDUFAF8;NDUFC2;NDUFS2;NDUFS3;NDUFS5;NDUFS7;NDUFS8;OXA1L;TMEM126A;TMEM126B;TMEM70
GO_Biological_Process_2026,NADH Dehydrogenase Complex Assembly (GO:0010257),8.39080297591109e-08,1.660819602365335e-05,1.12793647009688e-07,2.3920309855125978e-05,7.179610369040706,21,34,GC-robust,BCS1L;DMAC1;DMAC2;ECSIT;LYRM2;NDUFA13;NDUFA6;NDUFAF1;NDUFAF3;NDUFAF4;NDUFAF8;NDUFC2;NDUFS2;NDUFS3;NDUFS5;NDUFS7;NDUFS8;OXA1L;TMEM126A;TMEM126B;TMEM70
GO_Cellular_Component_2026,U12-type Spliceosomal Complex (GO:0005689),6.6673203295776e-07,2.266888912056384e-05,4.06938118143372e-06,0.00012971152515819982,7.1042047531992685,16,26,GC-robust,LSM7;PHF5A;SF3B4;SF3B5;SF3B6;SNRNP25;SNRNP35;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;YBX1;ZCRB1
GO_Biological_Process_2026,"MRNA Splicing, via Spliceosome (GO:0000398)",1.35763392154985e-07,2.600525879407422e-05,2.96843366791783e-05,0.004638568189498967,2.0311715592900503,71,227,GC-robust,BCAS2;BUD31;C9ORF78;CACTIN;CD2BP2;CIRBP;COIL;CRIPT;CWC15;FAM32A;FRG1;GEMIN2;GEMIN4;GEMIN6;HNRNPA1;HNRNPA1L3;HSPA8;ISY1;LSM2;LSM3;LSM4;LSM5;LSM6;LSM7;LSM8;MAGOH;MFAP1;PHF5A;PPIL3;PQBP1;PRPF31;PUF60;RBM3;RBM42;RBM8A;RBMX2;RNF113A;SCNM1;SF3A2;SF3B4;SF3B5;SF3B6;SNRNP25;SNRNP35;SNRPA;SNRPB;SNRPB2;SNRPC;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNRPN;SNU13;SRSF6;STRAP;SYF2;TSSC4;TXNL4A;TXNL4B;U2AF1L4;UBL5;USP39;WDR83;XAB2;YJU2;ZCRB1;ZMAT2;ZNF830
GO_Biological_Process_2026,Response to Type I Interferon (GO:0034340),1.40167188411997e-07,2.600977389970119e-05,6.56406901434501e-07,0.00012992480602393557,5.080847723704867,24,45,GC-robust,ADRM1;ISG15;PSMA4;PSMA7;PSMB1;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMC3;PSMC4;PSMC5;PSMD3;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PSME2;SEM1;SHFL;SHMT2;SMPD1
