Gene_set,Term,P-value,Adjusted P-value,P-value (naive),Adjusted P-value (naive),Odds Ratio,numDEInCat,numInCat,classification,Genes
GO_Cellular_Component_2026,Intracellular Organelle Lumen (GO:0070013),0.0001442943459871,0.0032211215183324997,8.3848890863084e-05,0.002138146717008642,1.5213118256596518,202,757,GC-robust,A1BG;ABHD11;ACADVL;ACAN;ACAT1;ACTR1B;ADPRS;ALDH1B1;ALKBH7;AMT;APEH;ARL2;ARPC5;ARSA;AURKAIP1;BCKDK;BLOC1S1;BOLA3;C1ORF35;C1QBP;CALR;CAMP;CAPN1;CCAR2;CCT8;CD63;CFD;CLPP;CNN2;CNPY3;COASY;COL17A1;COL6A2;COL9A3;COMMD3;COQ5;CSKMT;CSNK2B;CST3;CSTB;CTSD;CTSL;CTSZ;DARS2;DBI;DYNLT1;ECH1;ECHS1;ECI1;EEF1A1;EEF2;ERAL1;ERP29;ESD;ETFB;ETFBKMT;ETHE1;F2;FAHD1;FASTK;FDPS;FDX1;FDX2;FDXR;FLAD1;FOLR3;FSTL3;FURIN;FXN;GADD45GIP1;GANAB;GLRX5;GMFG;GPC1;GPI;GPX7;GRPEL1;GSDMD;GSTK1;GSTP1;GSTZ1;GUSB;HAGH;HMGB1;HSD17B8;HSP90AA1;HSP90AB1;HSPA1A;HSPA1B;HSPA6;HSPA8;HSPE1;HYKK;IDH2;IDH3B;IDH3G;IGFBP4;ILF2;IMPDH1;ISCA1;ISCA2;ISCU;ITIH2;JMJD8;LAMB1;LGALS1;LIPT1;LIPT2;LONP1;MALSU1;MANF;MAPK3;MARS2;MCAT;MDH2;MEN1;MIF;MMAB;MMP11;MMRN2;MPST;MRM1;MTG1;MTHFS;MUC12;MUC6;MXRA8;MYDGF;MZB1;NAXE;NFS1;NFU1;NIPSNAP1;NIT2;NME2;NME4;NT5M;NUCB1;NUDT1;NUDT13;NUDT2;OAT;OMD;OXA1L;PDAP1;PDIA4;PDK2;PIN4;PKM;PNPLA2;PODXL2;POLDIP2;POLRMT;PPIA;PPIE;PRDX3;PRDX4;PRDX5;PRKCSH;PROZ;PSMA5;PSMB1;PSMC3;PSMD2;PSMD3;PSMD6;PSMD7;PTCD1;PUSL1;QARS1;RBFA;RDH5;REXO2;RIDA;RNASET2;RPUSD3;SARS2;SDF4;SELENOM;SHISA5;SHMT2;SIRT3;SLIRP;SMDT1;SOD1;SPARCL1;SRP14;SSBP1;STAR;TEFM;TFB2M;TIMP1;TOR1A;TOR2A;TOR3A;TRMT10C;TST;TXN2;UQCC2;WNT4;XRCC6;YRDC
GO_Cellular_Component_2026,U7 snRNP (GO:0005683),0.0001525196819987,0.0032211215183324997,0.0004998380951563,0.009104193876061178,24.744000000000003,6,7,GC-robust,LSM10;SNRPB;SNRPD3;SNRPE;SNRPF;SNRPG
GO_Cellular_Component_2026,COPI-coated Vesicle (GO:0030137),0.000153282676744,0.0032211215183324997,0.0004998380951563,0.009104193876061178,24.744000000000003,6,7,GC-robust,KDELR1;KDELR2;KDELR3;TMED10;TMED2;VMA22
GO_Cellular_Component_2026,U5 snRNP (GO:0005682),0.0001641641052515,0.0032211215183324997,0.0002568205355963,0.00569471622409187,6.485413216920066,11,18,GC-robust,CD2BP2;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPG;SNRPN;TSSC4;TXNL4A;TXNL4B
GO_Cellular_Component_2026,Oligosaccharyltransferase Complex A (GO:0160226),0.0001642140381895,0.0032211215183324997,0.0004395513077013,0.008966846677106519,14.436302379448305,7,9,GC-robust,DAD1;DDOST;KRTCAP2;OST4;OSTC;RPN2;TMEM258
GO_Molecular_Function_2026,"2 Iron, 2 Sulfur Cluster Binding (GO:0051537)",3.2292062782381e-06,0.004469221489081531,2.58063020295153e-05,0.035715922008849176,13.756847871892122,10,13,GC-robust,CIAPIN1;CISD1;CISD3;FDX1;FXN;ISCA1;ISCA2;ISCU;NFU1;SLC25A39
GO_Biological_Process_2026,"CD8-positive, Alpha-Beta T Cell Homeostasis (GO:0160165)",1.46800683971355e-05,0.005813307085265658,7.31735190198293e-05,0.027165668936111626,10.317109144542773,10,14,GC-robust,PSMA4;PSMA5;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB8;PSMB9
GO_Cellular_Component_2026,Cytoplasmic Side of Lysosomal Membrane (GO:0098574),0.0003282038469323,0.0061994059976101116,7.31735190198293e-05,0.001964131300005944,10.317109144542773,10,14,GC-robust,BLOC1S1;BLOC1S2;BORCS6;BORCS7;BORCS8;EEF1A1;EEF1A2;KXD1;LITAFD;SNAPIN
GO_Biological_Process_2026,7-Methylguanosine Cap Hypermethylation (GO:0036261),2.10881349696281e-05,0.007368442454093583,0.0001147021854481,0.034066549078085706,16.50210614995788,8,10,GC-robust,LSM10;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG
GO_Biological_Process_2026,RNA Capping (GO:0036260),2.10881349696281e-05,0.007368442454093583,0.0001147021854481,0.034066549078085706,16.50210614995788,8,10,GC-robust,LSM10;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG
GO_Biological_Process_2026,U2-type Prespliceosome Assembly (GO:1903241),2.37804880175983e-05,0.007751314726477937,0.000136125244367,0.03675381597909,5.254898201756068,14,25,GC-robust,PHF5A;RBMX2;SF3A2;SF3B4;SF3B5;SF3B6;SNRPB;SNRPB2;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG
