"category","over_represented_pvalue_wal","numDEInCat","numInCat","over_represented_pvalue_naive","db","padj_wal","padj_naive","classification"
"GO_Biological_Process_2026::Regulation of Glutamate Receptor Signaling Pathway (GO:1900449)",0.849148890380631,1,9,0.885638306132252,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Condensed Nuclear Chromosome (GO:0000794)",0.849244635405263,5,27,0.715452264038173,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Small Molecule Metabolic Process (GO:0062012)",0.849536238084835,4,30,0.910418112042437,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Cysteine-type Endopeptidase Activator Activity Involved in Apoptotic Process (GO:0008656)",0.849745071536596,1,9,0.885638306132252,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Amino Sugar Catabolic Process (GO:0046348)",0.849812157249018,1,7,0.814811053878549,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Folic Acid-Containing Compound Catabolic Process (GO:0009397)",0.849928388169875,1,4,0.618452395156476,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Phospholipase Inhibitor Activity (GO:0004859)",0.850137565461041,1,5,0.700143653134856,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Hydro-lyase Activity (GO:0016836)",0.850241554003052,6,41,0.899109813079006,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Mast Cell Activation Involved in Immune Response (GO:0002279)",0.850442084622264,2,11,0.717635039860442,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Mast Cell Degranulation (GO:0043303)",0.850442084622264,2,11,0.717635039860442,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::B Cell Differentiation (GO:0030183)",0.850457503721918,9,51,0.792720030306337,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Thyroid Hormone Metabolic Process (GO:0042403)",0.850482593833206,1,9,0.885638306132252,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of T Cell Cytokine Production (GO:0002724)",0.850504606711206,3,22,0.879636718128267,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Vesicle Coat (GO:0030120)",0.85051029891995,6,37,0.834035683438257,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Cell-cell Contact Zone (GO:0044291)",0.850587817542024,7,42,0.82499622850428,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Specific Granule Membrane (GO:0035579)",0.850893799610087,14,85,0.896552875649104,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::1-phosphatidyl-1D-myo-inositol 4,5-Bisphosphate Metabolic Process (GO:1902633)",0.850896386072006,1,9,0.885638306132252,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Lymphocyte Activation Involved in Immune Response (GO:0002285)",0.850907249222207,1,8,0.854470057598624,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Vascular Endothelial Growth Factor Production (GO:0010574)",0.850918666144594,4,24,0.787567366651716,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Death Receptor Binding (GO:0005123)",0.850982724226394,1,12,0.944510504495859,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Blood Coagulation (GO:0030195)",0.851078377071399,2,20,0.947964392036841,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Potassium Ion Transmembrane Transport (GO:1901381)",0.851183913845557,2,18,0.922835586219187,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::RNA Export From Nucleus (GO:0006405)",0.851395997526201,15,70,0.5451852270969,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Respiratory Tube Development (GO:0030323)",0.851605091627196,2,16,0.886555560558967,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Interleukin-10 Production (GO:0032653)",0.851734425251085,7,44,0.860442341342392,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Oligosaccharyltransferase Complex B (GO:0160227)",0.851949445689434,1,8,0.854470057598624,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Actin Filament Depolymerization (GO:0030835)",0.852298231486546,1,6,0.764349324462236,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Proteinogenic Amino Acid Catabolic Process (GO:0170040)",0.852417086276618,11,63,0.819868658273453,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Macropinosome (GO:0044354)",0.852433232538783,1,8,0.854470057598624,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Chromosome Organization (GO:0051276)",0.852538034777407,8,42,0.703743184647655,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Sodium Ion Transmembrane Transporter Activity (GO:0015081)",0.852654312790868,5,36,0.910108834737223,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Pyrimidine Nucleotide Biosynthetic Process (GO:0006221)",0.852972958162479,1,5,0.700143653134856,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Neuron Projection Development (GO:0010977)",0.853177968031984,6,43,0.922479192367394,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Neutral Amino Acid Transport (GO:0015804)",0.853266324466094,4,28,0.879117520182019,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Neurogenesis (GO:0050769)",0.853531730316588,9,55,0.861102324205093,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Protein K29-linked Ubiquitination (GO:0035519)",0.853664837534304,1,10,0.910133107587207,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Glycolipid Biosynthetic Process (GO:0009247)",0.853743079507113,11,58,0.723839712067241,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Actomyosin Structure Organization (GO:0031032)",0.853743579849929,9,67,0.965554558640775,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Interleukin-4 (GO:0070670)",0.853815322886881,1,11,0.929382914359884,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Receptor Recycling (GO:0001921)",0.853880855083697,1,8,0.854470057598624,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Ephrin Receptor Activity (GO:0005003)",0.853981010908196,1,12,0.944510504495859,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Renal Sodium Ion Absorption (GO:0070294)",0.854088005844469,1,8,0.854470057598624,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Renal Sodium Ion Transport (GO:0003096)",0.854088005844469,1,8,0.854470057598624,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Receptor Clustering (GO:1903911)",0.854101345851984,1,8,0.854470057598624,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Keratan Sulfate Proteoglycan Biosynthetic Process (GO:0018146)",0.854284862521266,1,11,0.929382914359884,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cartilage Development (GO:0051216)",0.854446366742681,6,44,0.932274484634499,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Ganglion Development (GO:0061548)",0.854522761099458,1,8,0.854470057598624,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Extrinsic Apoptotic Signaling Pathway via Death Domain Receptors (GO:1902042)",0.854525613738257,2,19,0.936571244792913,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Intramolecular Oxidoreductase Activity, Transposing C=C Bonds (GO:0016863)",0.854581730167,1,10,0.910133107587207,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Cytoplasmic Side of Plasma Membrane (GO:0009898)",0.85460533429156,21,122,0.895867512156835,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Cellular Component Organization (GO:0051129)",0.854627162287449,9,63,0.943560876773263,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Podosome (GO:0002102)",0.854757371838568,1,16,0.978849341799129,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Linoleic Acid Metabolic Process (GO:0043651)",0.854802301109625,1,10,0.910133107587207,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Cell Projection Organization (GO:0031345)",0.854855229119955,6,44,0.932274484634499,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Mitotic Cell Cycle Phase Transition (GO:1901992)",0.854926862258161,12,61,0.678447793885795,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Retinal Rod Cell Development (GO:0046548)",0.855062647049496,1,6,0.764349324462236,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Retinal Rod Cell Differentiation (GO:0060221)",0.855062647049496,1,6,0.764349324462236,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of T-helper 2 Cell Cytokine Production (GO:2000551)",0.855185447444713,1,8,0.854470057598624,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Fatty acyl-CoA Hydrolase Activity (GO:0047617)",0.855213139539128,3,20,0.834032919597555,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Potassium Channel Regulator Activity (GO:0015459)",0.855265066752323,8,47,0.817728224919906,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Extracellular Matrix Organization (GO:1903055)",0.855295633762482,3,24,0.91373101482762,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Extracellular Matrix Constituent Secretion (GO:0003330)",0.855362355436575,1,8,0.854470057598624,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::UDP Metabolic Process (GO:0046048)",0.855392925372018,1,6,0.764349324462236,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Neutral L-amino Acid Transmembrane Transporter Activity (GO:0015175)",0.855477533410417,4,29,0.895798186781395,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Very Long-Chain Fatty Acid Biosynthetic Process (GO:0042761)",0.855504583738792,2,10,0.665185093037652,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Immunoglobulin V(D)J Recombination (GO:0033152)",0.855634025694801,1,6,0.764349324462236,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040036)",0.855660672605371,2,16,0.886555560558967,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Sequence-specific Single Stranded DNA Binding (GO:0098847)",0.855738834993129,1,5,0.700143653134856,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Semaphorin Receptor Binding (GO:0030215)",0.85612736370836,2,22,0.965163293729856,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Immunoglobulin Mediated Immune Response (GO:0002891)",0.856184953987337,3,15,0.652869975597384,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Macromolecule Biosynthetic Process (GO:0010556)",0.856363705637806,21,117,0.848620623231168,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Sequence-specific mRNA Binding (GO:1990825)",0.856403650621136,2,9,0.605124069329599,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::L-serine Metabolic Process (GO:0006563)",0.856482488345638,1,10,0.910133107587207,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Proteinogenic Amino Acid Metabolic Process (GO:0170039)",0.856796728482387,3,22,0.879636718128267,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Monocarboxylic Acid Transport (GO:0015718)",0.856823060192454,8,52,0.894578031390946,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Glomerular Filtration (GO:0003094)",0.857008656977537,1,8,0.854470057598624,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Histone H3K36 Demethylase Activity (GO:0051864)",0.857172106278527,1,10,0.910133107587207,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Cellular_Component_2026::ER to Golgi Transport Vesicle Membrane (GO:0012507)",0.85743133398551,9,53,0.82955056444578,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Heterochromatin Formation (GO:0031452)",0.85744202500362,1,8,0.854470057598624,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Trans-Golgi Network (GO:0005802)",0.857493158658902,48,254,0.856094784050599,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Muscle Tissue Development (GO:0060537)",0.857783207161483,1,9,0.885638306132252,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Pinocytosis (GO:0048549)",0.857850845098686,1,7,0.814811053878549,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::SMAD Protein Signal Transduction (GO:0060395)",0.857891632609721,2,17,0.906327235324756,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Desmosome (GO:0030057)",0.857933647202278,3,17,0.738267999815546,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Cell Activation (GO:0050865)",0.858037167045526,1,9,0.885638306132252,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Sulfuric Ester Hydrolase Activity (GO:0008484)",0.858075795155046,1,11,0.929382914359884,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cardiac Left Ventricle Morphogenesis (GO:0003214)",0.858077058100659,1,8,0.854470057598624,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Hexose Stimulus (GO:0071331)",0.858294914162619,2,23,0.97156355419883,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Microtubule Nucleation by Microtubule Organizing Center (GO:0051418)",0.858418558307138,1,5,0.700143653134856,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Promoter Clearance During DNA-templated Transcription (GO:0001109)",0.858492834188784,1,9,0.885638306132252,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::RNA Polymerase II Promoter Clearance (GO:0001111)",0.858492834188784,1,9,0.885638306132252,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900747)",0.85854413192895,1,8,0.854470057598624,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::N6-methyladenosine-containing RNA Reader Activity (GO:1990247)",0.858603947406643,2,11,0.717635039860442,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Transforming Growth Factor Beta Stimulus (GO:0071560)",0.858796566541933,13,78,0.87962764736371,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Protein Kinase Complex (GO:1902911)",0.85893001062643,1,8,0.854470057598624,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Intracellularly Gated Calcium Channel Activity (GO:0015278)",0.859094074982388,2,16,0.886555560558967,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Epigenetic Programming in the Zygotic Pronuclei (GO:0044725)",0.859204000907584,1,8,0.854470057598624,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Self Proteolysis (GO:0097264)",0.859254807868208,1,8,0.854470057598624,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Phosphotyrosine Residue Binding (GO:0001784)",0.859333637298597,4,35,0.959406667385995,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Acylglycerol O-acyltransferase Activity (GO:0016411)",0.859519271431037,3,25,0.92724996376233,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Histone H4K20 Demethylase Activity (GO:0035575)",0.859530957914283,1,7,0.814811053878549,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Somatic Recombination of Immunoglobulin Genes Involved in Immune Response (GO:0002204)",0.859555269710881,2,11,0.717635039860442,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::DNA Replication Checkpoint Signaling (GO:0000076)",0.859761165015528,5,25,0.645687747714553,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Deaminase Activity (GO:0019239)",0.85979379581791,3,22,0.879636718128267,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Interleukin-1-Mediated Signaling Pathway (GO:2000660)",0.85989001832179,2,10,0.665185093037652,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Heparan Sulfate Proteoglycan Binding (GO:0043395)",0.859915525462293,1,11,0.929382914359884,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Centriole Replication (GO:0046599)",0.85998992009278,4,19,0.604542773912138,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Chondrocyte Differentiation (GO:0032331)",0.860174380066469,1,8,0.854470057598624,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Microtubule Severing (GO:0051013)",0.860188523424587,1,6,0.764349324462236,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Vasodilation (GO:0042311)",0.860295083721288,2,18,0.922835586219187,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Phosphatidylcholine Binding (GO:0031210)",0.860589151504751,3,22,0.879636718128267,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Developmental Growth (GO:0048640)",0.860655623655317,4,28,0.879117520182019,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Nucleoside Diphosphate Kinase Activity (GO:0004550)",0.860656485370142,2,14,0.834955338183762,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Histone Kinase Activity (GO:0035173)",0.860776297143801,1,5,0.700143653134856,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Leak Channel Activity (GO:0022840)",0.861037575952158,1,13,0.956398374476918,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Stress Granule Disassembly (GO:0035617)",0.861141815075924,1,7,0.814811053878549,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Blood-Brain Barrier Permeability (GO:1905603)",0.861198761795803,1,7,0.814811053878549,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Dendrite Extension (GO:0097484)",0.861249365569648,1,6,0.764349324462236,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Tetrahydrofolate Interconversion (GO:0035999)",0.861501830070526,1,7,0.814811053878549,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Component Maintenance (GO:0043954)",0.86160169892614,1,9,0.885638306132252,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Tetrahydrobiopterin Metabolic Process (GO:0046146)",0.861687349070558,1,7,0.814811053878549,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Triglyceride Catabolic Process (GO:0019433)",0.861697950737721,1,10,0.910133107587207,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of T Cell Mediated Immune Response to Tumor Cell (GO:0002842)",0.861765724637641,1,8,0.854470057598624,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Alpha-Beta T Cell Proliferation (GO:0046642)",0.861838677450575,1,10,0.910133107587207,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Gene Expression via Chromosomal CpG Island Demethylation (GO:0044029)",0.862024837737879,1,10,0.910133107587207,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Interleukin-17 Production (GO:0032660)",0.862058504394784,4,29,0.895798186781395,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Lipopolysaccharide-Mediated Signaling Pathway (GO:0031664)",0.862353046454424,3,21,0.858438686700022,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Malate Dehydrogenase Activity (GO:0016615)",0.862428019363434,1,6,0.764349324462236,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Zinc:proton Antiporter Activity (GO:0140826)",0.862479482209471,1,4,0.618452395156476,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Cell Projection Membrane (GO:0031253)",0.862496140521885,13,83,0.925718240142374,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Stress Granule Assembly (GO:0034063)",0.862645175883212,5,26,0.681857443332875,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Somatic Diversification of Immunoglobulins Involved in Immune Response (GO:0002208)",0.863046613317953,1,5,0.700143653134856,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Dendrite Development (GO:1900006)",0.863056456729228,1,9,0.885638306132252,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cardiac Muscle Cell Membrane Repolarization (GO:0099622)",0.863136405195024,1,10,0.910133107587207,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Interleukin-6 Production (GO:0032715)",0.863241665603985,3,28,0.956966609712652,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::HRI-mediated Signaling (GO:0140468)",0.863623659854607,1,9,0.885638306132252,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Heparan Sulfate Sulfotransferase Activity (GO:0034483)",0.863697401683558,1,11,0.929382914359884,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Sensory Perception of Smell (GO:0007608)",0.863848968021102,3,17,0.738267999815546,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Transferrin Transport (GO:0033572)",0.863903499834356,1,10,0.910133107587207,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Bundle of His Cell to Purkinje Myocyte Communication (GO:0086069)",0.864096674735429,1,6,0.764349324462236,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Bundle of His cell-Purkinje Myocyte Adhesion Involved in Cell Communication (GO:0086073)",0.864096674735429,1,6,0.764349324462236,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Oxidoreductase Activity, Acting on the CH-CH Group of Donors, With a Flavin as Acceptor (GO:0052890)",0.864161499855156,1,8,0.854470057598624,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Release of Cytochrome C From Mitochondria (GO:0090201)",0.864185902338046,2,17,0.906327235324756,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Dopamine (GO:1903351)",0.864807831499132,1,12,0.944510504495859,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0030948)",0.864826793865788,1,10,0.910133107587207,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Regulated Secretory Pathway (GO:1903307)",0.864857013902129,1,13,0.956398374476918,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Long-term Synaptic Depression (GO:0060292)",0.864955919392546,1,9,0.885638306132252,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Eukaryotic Initiation Factor 4E Binding (GO:0008190)",0.865287775658086,1,9,0.885638306132252,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::L-amino Acid Catabolic Process (GO:0170035)",0.865437055717586,11,63,0.819868658273453,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Neurexin Family Protein Binding (GO:0042043)",0.865462362980938,1,10,0.910133107587207,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Basement Membrane (GO:0005604)",0.86560919020693,5,49,0.987839392095776,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Growth Hormone Receptor Signaling Pathway (GO:0060396)",0.865799010764168,2,17,0.906327235324756,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::S-adenosylmethionine Metabolic Process (GO:0046500)",0.865823747856111,2,13,0.801856064723152,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Axon Extension (GO:0048675)",0.865846554334299,3,22,0.879636718128267,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of acyl-CoA Biosynthetic Process (GO:0050812)",0.865983723933258,1,6,0.764349324462236,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Mitophagy (GO:0000423)",0.866017566799024,7,48,0.91376323470128,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Centriole Elongation (GO:1903722)",0.866321672663353,2,9,0.605124069329599,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Lamellipodium Organization (GO:0097581)",0.866495206501001,4,27,0.860164466754531,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Potassium Ion Transmembrane Transport (GO:1901379)",0.866495269387542,4,33,0.943914626058765,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Pyruvate Decarboxylation to acetyl-CoA (GO:0006086)",0.86657117868379,1,5,0.700143653134856,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulated Exocytosis (GO:0045055)",0.866591081327367,5,40,0.949713594519396,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::MHC Class I Receptor Activity (GO:0032393)",0.866758981010048,1,13,0.956398374476918,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::NADP Binding (GO:0050661)",0.866808611660001,5,34,0.881505272647286,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Amino Acid Transaminase Activity (GO:0140385)",0.866858932523351,1,7,0.814811053878549,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Glucuronosyltransferase Activity (GO:0015020)",0.867019997925183,1,13,0.956398374476918,"GO_Molecular_Function_2026",1,1,"n.s."
